# BEAST v10.5.0
# Generated Thu Jan 29 15:27:36 GMT 2026 [seed=1769700455800]
# 2344b_global_n8_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N8_2019_R7_Africa)	age(H5N8_2019_R7_Africa)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
3030000	-6720.577381296449	-130.96403086106898	-6589.61335043538	18.819465515935327	2003.3421783196811	96.81763457258029	3.0545768852447437	2019.1070669503715	6.184109054865163	6.611535959252251	9.087387321947428	0.30147895149178344	0.19438547479023785	0.24186537852871393	0.2622701951892664	0.14680924165883086	1.9972873796133659	0.325518728460319	0.6744812715396832	0.4882780926904785	2.0234438146190494	0.013963973743492644	4.812455135369878	0.006195894624550158	0.2706196077276969	0.07522844971976683	-6589.61335043538	0.0	-255.44394949939
3040000	-6701.275024497995	-130.1609397000827	-6571.114084797912	15.040513852709195	2007.1211299829072	87.77036250652866	3.5387423907657687	2018.6229014448506	5.511543234475264	7.462580429265145	8.83619147884587	0.31079205550327943	0.18046742481086628	0.2463599339795416	0.26238058570631434	0.18131947612722496	1.602644743249413	0.34776005497316664	0.6522399450268356	0.52164008245975	1.9567198350805066	0.023596012009366552	7.934093519906974	0.007418388978470299	0.29558466413671247	0.17956170525120332	-6571.114084797912	0.0	-259.41118382223834
3050000	-6688.536208257267	-101.32326149894831	-6587.212946758319	14.3952013374664	2007.76644249815	74.79503910203823	3.129794663075935	2019.0318491725404	3.7532706135199807	8.578527533865122	8.584373672797962	0.32438392349095907	0.18526660728983776	0.23661717872267646	0.25373229049652835	0.23802733230701745	2.754777938992336	0.29718542274618187	0.7028145772538199	0.4457781341192728	2.1084437317614597	0.025988821539665814	7.520880138968616	0.008662281272901457	0.31508459118769944	-0.026992316899518996	-6587.212946758319	0.0	-225.47948973892184
3060000	-6679.7992660794625	-108.24082421941753	-6571.558441860045	12.646607592346347	2009.51503624327	75.90660050162398	3.0810291343168132	2019.0806147012995	5.34392461968873	6.889500392319106	8.521542145084561	0.30685842111640765	0.1798844438011381	0.2623539928621815	0.25090314222027443	0.22627705681751245	1.339617953027617	0.34780610790872035	0.6521938920912815	0.5217091618630805	1.9565816762738446	0.020912945826861512	6.1874626063320965	0.008010397206812328	0.2642561434203417	0.12671650092933187	-6571.558441860045	0.0	-237.5192698357969
3070000	-6718.7879123736775	-124.82658033375694	-6593.96133203992	15.105914973544607	2007.0557288620716	83.2840618859513	3.33095852661255	2018.830685309004	5.027636064617275	7.939318987109131	7.64865136943946	0.30330787711957324	0.19044563796772873	0.23656499709662893	0.2696814878160709	0.2516229202585291	1.5420876338957412	0.30685454693454506	0.6931454530654567	0.4602818204018176	2.0794363591963703	0.029682418174563824	9.79242609954619	0.00794041829717392	0.30213713099710693	-0.11387958159469518	-6593.96133203992	0.0	-246.6150136075982
3080000	-6676.041113382251	-102.4291413231312	-6573.61197205912	16.00903304850887	2006.1526107871075	79.83055632887556	3.1592982719869602	2019.0023455636294	4.6892375842465475	4.458998693942239	9.009424833714208	0.2989643217683477	0.17767345226244943	0.25012508493093044	0.27323714103827423	0.19577130898293532	2.3357311405271144	0.26963994227809834	0.730360057721903	0.4044599134171475	2.1910801731657092	0.0280823990766872	8.606918941523222	0.007596140432254478	0.3004830758142563	-0.0024516752437313263	-6573.61197205912	0.0	-232.25046675831805
3090000	-6677.564639334273	-109.65383942486622	-6567.910799909407	15.13784976136108	2007.0237940742552	84.33796345037698	3.1596067835753243	2019.002037052041	4.669374143769997	7.353598085457995	7.410333020840654	0.303279252060134	0.17908884111326986	0.26383766283251187	0.253794243994086	0.21545792403526084	2.066037809316925	0.3122167508685734	0.6877832491314279	0.46832512630286016	2.0633497473942835	0.026495385638148773	7.975689663650837	0.007709539069424335	0.305187589280312	0.14344038324196676	-6567.910799909407	0.0	-244.47701343883662
3100000	-6694.799105455792	-118.29405850541019	-6576.505046950382	14.91476613018577	2007.2468777054305	83.30487301839682	3.079360831460677	2019.0822830041557	5.088865739568988	7.5409769176946995	7.015247105865081	0.30705022960916606	0.18236241653327262	0.23929565842289882	0.27129169543466414	0.2085536019071268	1.832861483214069	0.3078373308469674	0.6921626691530339	0.4617559962704511	2.0764880074591017	0.02686595680104578	9.334957778533369	0.007409279630097671	0.3364638989086913	-0.13925791452153422	-6576.505046950382	0.0	-244.38556306621066
3110000	-6709.983714823729	-107.5087707625751	-6602.474944061154	13.566907041960619	2008.5947367936558	77.7267712675057	3.129231953180227	2019.0324118824362	4.439255452589151	6.863368363959789	7.437158341153843	0.31477133648780264	0.17745267106296023	0.24825660102113045	0.2595193914281083	0.28071842370092087	2.259728520379591	0.3132163001810014	0.6867836998190003	0.4698244502715021	2.060351099457001	0.026515586863189815	8.878673089281508	0.00827142404523343	0.2893843606060678	0.07393377384910556	-6602.474944061154	0.0	-233.7152531887948
3120000	-6694.41002384887	-109.90710937623004	-6584.5029144726395	16.60164682433755	2005.5599970112787	80.65821934426046	3.0433679878070534	2019.1182758478094	4.80217766630176	7.881422384481376	10.20089813714028	0.30628669078368603	0.18469436440014905	0.24167765954851397	0.26734128526765255	0.1400671588557618	2.687568594759057	0.30673190799234584	0.6932680920076555	0.46009786198851876	2.0798042760229665	0.025798541987305728	7.159712125670472	0.007992627567788482	0.3145007800030558	-0.020731587983779803	-6584.5029144726395	0.0	-231.75481564618946
3130000	-6699.385741195453	-104.72424951147813	-6594.661491683975	15.342714364519422	2006.818929471097	77.17471651776366	3.1387858300224933	2019.022858005594	4.269860062205536	5.637875532941812	7.5817118776208465	0.3032087997210352	0.18700036067526712	0.24393917263615625	0.26585166696754303	0.16804341341027074	1.2780258016097494	0.3344313334729122	0.665568666527089	0.5016470002093683	1.996705999581267	0.025310329155885998	7.382409283416268	0.008433958611695094	0.28981643011580105	-0.008086273812740795	-6594.661491683975	0.0	-225.06036918555537
3140000	-6692.997093288051	-119.94721856979301	-6573.049874718257	14.305305642515346	2007.856338193101	76.21143671959612	3.07428987844763	2019.0873539571687	5.468647510063907	6.617978242231938	8.712002158172107	0.31167506515104	0.17778975097610514	0.24479372007806446	0.2657414637947919	0.13035725828972838	2.660125589067926	0.3248403822445796	0.6751596177554214	0.48726057336686945	2.0254788532662644	0.022181242289852122	5.8377653153295155	0.008571893794275644	0.2961917245951194	0.14800146173236217	-6573.049874718257	0.0	-238.99388827582894
3150000	-6683.532249575669	-110.60198172399245	-6572.930267851677	15.013073371268968	2007.1485704643474	83.11240573756504	3.135874619835375	2019.0257692157809	4.310723605527294	8.35913773370462	7.557885896554683	0.32141857608457536	0.17707428752319104	0.23410827773662662	0.26739885865560836	0.1649441863143872	2.4708486607215754	0.32009806856781564	0.679901931432185	0.48014710285172346	2.0397057942965553	0.02480690727965725	7.984341944542922	0.0076303387927165265	0.30908168727186897	0.027698697783545306	-6572.930267851677	0.0	-241.62890760536868
3160000	-6699.382573150674	-110.44804722263234	-6588.934525928042	13.927958867902564	2008.2336849677138	81.06200421189294	3.086340116632426	2019.0753037189838	4.7019023882052124	6.2132125503065065	8.722868059187364	0.29280632121420136	0.18593317650895827	0.2547964052442097	0.266464097032632	0.19137337051809977	1.881093556187494	0.3372669240238171	0.662733075976184	0.5059003860357256	1.988199227928552	0.029740005962694778	10.21265578815188	0.007856624480776625	0.3105297180676483	-0.11519244126931286	-6588.934525928042	0.0	-241.41788955695407
3170000	-6708.3736179105035	-138.7101071511811	-6569.663510759323	16.237478018290325	2005.924165817326	85.07287560367136	3.08031586162791	2019.0813279739884	5.131159029685667	8.05324939814792	8.860692686815046	0.31579109764526175	0.18337333222955793	0.23626807255869817	0.26456749756648346	0.13385638949722553	1.361511409199622	0.3388048203338737	0.6611951796661276	0.5082072305008105	1.983585538998383	0.02726685469400141	9.542783161222538	0.007276736601357936	0.40131720314153485	-0.036503826641899016	-6569.663510759323	0.0	-244.7927909813838
3180000	-6707.219348005467	-130.8890242157393	-6576.330323789727	16.80940668334333	2005.3522371522731	84.90289626941639	3.1672964541418893	2018.9943473814744	3.8178921539460706	6.245733687820556	7.23863533819159	0.30782097741350933	0.18630921595817834	0.24177108383040152	0.2640987227979122	0.14267500936142552	1.6682733812139787	0.3601269645000793	0.639873035499922	0.540190446750119	1.919619106499766	0.021650839090257903	6.540786306913924	0.00766752231896118	0.318320128767021	-0.010403351041088029	-6576.330323789727	0.0	-239.6901127031764
3190000	-6711.522104636567	-124.23499153933375	-6587.2871130972335	14.572975378510495	2007.5886684571058	85.6008393182967	3.303626510397249	2018.8580173252192	5.145672438294049	8.253117663193729	8.844245755150371	0.30800093431556064	0.18606955241769813	0.244936676500087	0.26099283676665574	0.1943731041708318	2.002758020539895	0.33872796514875575	0.6612720348512452	0.5080919477231336	1.9838161045537355	0.020357044222121624	6.970111242105943	0.007117214512644208	0.2831072326821902	0.12552499015192103	-6587.2871130972335	0.0	-253.05626628726506
3200000	-6700.121938893169	-120.05727575327447	-6580.064663139894	14.804131937660928	2007.3575118979554	83.46135786237218	3.4059815926974566	2018.755662242919	4.83681970401352	7.017175144248994	7.4903890248172145	0.30484507159323393	0.1934938121655751	0.2442220282357468	0.2574390880054457	0.19657672967936538	2.0413941161116558	0.3128224026984445	0.6871775973015565	0.4692336040476668	2.0615327919046695	0.017871130861912558	5.865120063140093	0.0068699870141974775	0.28359283624461945	-0.04744099858193088	-6580.064663139894	0.0	-246.8458228269173
3210000	-6711.053195719506	-130.5185511610386	-6580.534644558467	14.084777410949412	2008.076866424667	79.41322653439826	3.231858080376891	2018.9297857552394	4.167199333344933	6.434166759231766	8.240099275509653	0.3238512702879127	0.1633415126420081	0.25649919838982027	0.2563080186802604	0.2689599474664054	2.2283552257325274	0.33176516399538014	0.6682348360046212	0.4976477459930702	2.0047045080138637	0.027256892429207688	8.212540790075304	0.008225766947128269	0.3018397882943791	-0.06528855330752478	-6580.534644558467	0.0	-244.9298329269184
3220000	-6715.920632872087	-139.08388023646881	-6576.836752635618	17.88477865742274	2004.2768651781937	95.59476631385886	3.5328075316102097	2018.6288363040062	5.388846920377587	7.467358056377891	8.691420339993654	0.2917827611203355	0.19271329400958628	0.2578438221268023	0.25766012274327726	0.26421772409264305	3.860419900892645	0.3389292696895391	0.6610707303104622	0.5083939045343087	1.9832121909313865	0.02383043338309817	8.82050333045476	0.006718176929179921	0.2998323024269137	-0.06237176310069276	-6576.836752635618	0.0	-256.7667289116772
3230000	-6731.890128281195	-136.20394379009122	-6595.686184491104	21.508021529783953	2000.6536223058324	97.31806544758639	3.2061275606716566	2018.9555162749448	4.77500146550864	6.5741927220265275	10.391892173186523	0.31731115678749033	0.1779477671731538	0.25054176484378815	0.25419931119556916	0.2730486584445677	3.26539042666174	0.3462910952919001	0.6537089047081008	0.5194366429378502	1.9611267141243025	0.021129185811425585	6.4351195400472925	0.006874835875223115	0.3219111788103789	0.05165744983509508	-6595.686184491104	0.0	-244.59376925611997
3240000	-6713.955689499833	-136.3164208875859	-6577.639268612247	17.672831769147603	2004.4888120664687	94.90621047046571	3.51481945115951	2018.6468243844567	6.292727524677375	8.01909546900571	8.834890848559384	0.30452659589639786	0.18347870525799678	0.2610166755396375	0.25097802330596924	0.29401542795603897	2.284760633148706	0.3646841239103791	0.6353158760896215	0.5470261858655686	1.9059476282688643	0.030286278580723972	12.02630507787297	0.006772248792000727	0.3340475770684784	0.024067547154511686	-6577.639268612247	0.0	-257.10540082543906
3250000	-6729.241089195761	-137.2143550885952	-6592.026734107166	16.976872073059415	2005.184771762557	92.69798258773706	3.2334420106856143	2018.9282018249307	5.866973232208742	6.633185574227741	9.389389650145615	0.3225262891164666	0.19228875812062624	0.23539988997812192	0.24978506278478657	0.19799473028123832	2.247415914382697	0.30762537459753675	0.6923746254024636	0.4614380618963051	2.077123876207391	0.018069751725561824	6.082170869139887	0.00693523324381883	0.3225566762818214	-0.03327494480253773	-6592.026734107166	0.0	-255.83942054849686
3260000	-6689.738202899754	-115.53885022762196	-6574.199352672132	16.219389191355813	2005.9422546442606	83.10793750964447	3.0883041805188336	2019.0733396550975	4.055160075818765	6.601584328379486	6.735135999158125	0.30846877186249855	0.1774484384713276	0.2403944917124055	0.2736882979537696	0.1937351676878536	2.119771789990018	0.3161078956834197	0.6838921043165807	0.4741618435251295	2.051676312949742	0.022931286416027426	7.390410437951811	0.007604894420237869	0.31689429802110375	0.04431167908890174	-6574.199352672132	0.0	-233.5516640626164
3270000	-6699.239001663408	-122.63558595233505	-6576.6034157110735	15.734017228139173	2006.4276266074771	87.63220693343065	3.333960860934044	2018.8276829746824	4.170537690720632	6.537698047503901	9.045361263402004	0.3136438667061526	0.1782708457693841	0.2417869519502979	0.2662983355741669	0.14142011507783214	1.830267919830158	0.3045074252132119	0.6954925747867884	0.45676113781981786	2.086477724360365	0.02643515665654726	9.046452496657597	0.007575506196851853	0.28607293949380413	0.03359939404745774	-6576.6034157110735	0.0	-249.68326050386042
3280000	-6716.100919390323	-134.56264487907492	-6581.538274511247	14.918073679836377	2007.24357015578	83.61226637116263	3.173796078264635	2018.9878477573518	5.001948778674367	7.766323340618539	6.85245826567878	0.30652745020485994	0.17594769398624963	0.25712411519865025	0.26040074061024177	0.1685315616330633	2.801396611622081	0.33742937828408864	0.6625706217159121	0.5061440674261329	1.9877118651477361	0.023836232683880767	8.191732839247848	0.007550391025354725	0.3556307718855242	-0.05642881866431833	-6581.538274511247	0.0	-240.98838360142955
3290000	-6723.826363479189	-143.7885311951464	-6580.037832284042	17.576799412673452	2004.584844422943	92.36992207635875	3.329510082740776	2018.8321337528755	6.024712623038307	6.433306499002767	8.517906164227293	0.32128102751989446	0.17509260193624587	0.24928068943817752	0.2543456811056838	0.20612640782591726	2.117893518006859	0.2879824328595624	0.7120175671404383	0.43197364928934356	2.136052701421315	0.030567776384087687	12.246538486208154	0.006513023044392441	0.36137696672354447	0.049206815550480544	-6580.037832284042	0.0	-251.5046410662783
3300000	-6716.1572814069605	-146.22154486012977	-6569.93573654683	18.456594808539297	2003.7050490270772	98.1521616592005	3.4464227607079163	2018.7152210749084	6.915587972395843	8.42273521364236	6.794271652716222	0.3083042069112748	0.16444460431673705	0.267380419652101	0.25987076911988877	0.23723764367924693	1.9931453547096665	0.3118989544232165	0.6881010455767843	0.4678484316348248	2.064303136730353	0.023461666704578072	9.081295096280535	0.006271703935751746	0.31556803663188127	-0.0013808439560231037	-6569.93573654683	0.0	-264.87974918991273
3310000	-6683.527298405181	-99.1653056005205	-6584.36199280466	14.44739239833652	2007.71425143728	81.51417846827833	3.2210255279652733	2018.940618307651	4.155986518357647	7.8586678512233625	8.869501264614202	0.3097534754179483	0.1861112590329933	0.23669168128207557	0.26744358426698445	0.1257850768037531	2.25230797055384	0.29044416923716215	0.7095558307628383	0.4356662538557432	2.128667492288515	0.020885658999054237	5.975697447392739	0.007646110076147279	0.26243105257511445	-0.04692537893403059	-6584.36199280466	0.0	-235.22819075049827
