data_name,Rcode,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,cluster_number,collection_regionname,host_simplifiedhost,collection_countryname,virus_subtype,prob_cluster_number,prob_collection_regionname,prob_host_simplifiedhost,prob_collection_countryname,prob_virus_subtype,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal
pa_asia,2_1_6_1_1_4_1_1,6,955,6,0.003669508,0.001609522,0.00732872,2023.785148,0.018064117,2024.204918,0.41977033,43.34926249,141.9438044,profile0006,eastern asia,other-bird,japan,H5N5,1,1,0.99710029,0.99870013,1,1009.007,887.9078,33475.09,36518.45,NA,NA
pa_asia,20_7_6_1_3_1_1_1,1,964,11,0.007006256,0.001123652,0.034135759,2020.226611,0.154149569,2022.873973,2.647362081,36.86595807,116.3465882,profile0006,eastern asia,anseriformes-wild,china,H5N1,0.97310269,1,0.837216278,0.713228677,0.353764624,NA,NA,NA,NA,NA,NA
pa_asia,1_6_6_1_5_1_1_5,8,966,9,0.001856662,0.000358244,0.008205595,2022.341932,0.07289124,2022.967123,0.625191148,35.68805497,129.4744069,profile0006,eastern asia,anseriformes-wild,japan,H5N1,1,1,0.99690031,0.650434957,0.99970003,614.8817,761.8892,33243.57,47355.72,NA,NA
pa_asia,1_6_6_1_5_1_1_1,1,969,2,0.00375929,0.000308552,0.026761192,2022.754709,0.056985676,2022.90137,0.146660743,35.02168974,131.7707412,profile0006,eastern asia,anseriformes-wild,japan,H5N1,1,1,0.9940006,0.896310369,1,NA,NA,NA,NA,NA,NA
pa_asia,11_9_6_2_5_18_1_2,1,965,10,0.008779703,0.000911653,0.056365195,2020.574939,0.140707979,2020.857923,0.282984047,37.21153524,115.6612993,profile0006,eastern asia,anseriformes-wild,china,H5N2,0.99940006,1,0.949005099,0.744625537,0.434856514,NA,NA,NA,NA,NA,NA
pa_asia,9_1_6_1_5_1_1_1,1,974,2,0.003232325,0.000512988,0.023456887,2020.702092,0.136118845,2023.068493,2.366400691,34.73920847,127.0022022,profileNA,eastern asia,anseriformes-wild,japan,H5N2,0.98440156,0.99970003,0.862013799,0.784921508,0.649435056,NA,NA,NA,NA,NA,NA
pa_asia,17_1_6_1_5_2_1_10,8,980,8,0.011182425,0.001346315,0.057316152,2021.050321,0.12195961,2021.873973,0.823651304,14.96429796,104.5389428,profile0006,south-eastern asia,anseriformes-wild,cambodia,H5N8,0.99950005,0.99490051,0.99780022,0.99610039,0.99660034,1530.56,555.1377,34406.79,20627.6,NA,NA
pa_asia,11_7_6_1_5_1_1_6,30,989,41,0.005676664,0.001220117,0.026850528,2022.295946,0.074560968,2023.687671,1.391725438,25.96782816,124.2629811,profile0006,eastern asia,anseriformes-wild,japan,H5N1,1,0.98940106,0.553744626,0.775122488,1,3380.023,2897.346,420094,601504.9,NA,NA
pa_asia,11_7_6_1_5_1_1_13,2,995,2,0.007109457,0.001934805,0.023959621,2023.659569,0.022590973,2023.687671,0.028101798,23.97667186,91.09569601,profile0006,southern asia,anseriformes-wild,bangladesh,H5N1,1,0.99990001,0.99990001,1,1,2960.707,2960.707,62849.09,62849.09,NA,NA
pa_asia,2_6_6_1_5_1_1_6,1,1009,3,0.003625624,0.000609048,0.018753034,2022.736509,0.057628835,2022.879452,0.142943242,35.68491199,129.5220268,profile0006,eastern asia,other-bird,south korea,H5N1,1,1,1,0.561290323,1,NA,NA,NA,NA,NA,NA
pa_asia,11_7_6_1_5_1_1_1,2,991,39,0.003427827,0.000284304,0.026174548,2022.429752,0.069161172,2023.178082,0.748329782,32.23654399,128.2927566,profile0006,eastern asia,anseriformes-wild,japan,H5N1,1,1,0.65,1,1,NA,NA,NA,NA,NA,NA
pa_asia,11_1_6_1_5_1_1_6,1,1011,7,0.003420635,0.00079811,0.009242222,2022.76364,0.057070419,2022.989041,0.225400843,35.48715613,130.731209,profile0006,eastern asia,anseriformes-wild,japan,H5N1,1,1,0.802816901,0.922535211,1,NA,NA,NA,NA,NA,NA
pa_asia,1_7_6_1_5_1_1_6,1,1020,2,0.003503803,0.000297551,0.031120851,2022.764953,0.056553672,2022.871233,0.106279659,34.9187921,128.146714,profile0006,eastern asia,environment,south korea,H5N1,1,1,0.918710989,0.942517056,1,NA,NA,NA,NA,NA,NA
pa_asia,11_1_6_1_5_1_1_5,1,1022,3,0.004006275,0.000359897,0.033214617,2022.796264,0.055290679,2022.843836,0.047571959,30.93849561,130.1619723,profile0006,eastern asia,environment,japan,H5N1,1,1,0.983889528,1,1,NA,NA,NA,NA,NA,NA
pa_asia,11_7_6_1_5_1_1_5,2,1023,2,0.004155259,0.000411562,0.02543743,2022.820491,0.054337434,2022.841096,0.020604457,31.10887531,130.2357246,profile0006,eastern asia,environment,japan,H5N1,1,1,0.98389694,1,1,NA,NA,NA,NA,NA,NA
pa_asia,1_1_6_1_1_1_1_1,1,988,42,0.003624174,0.000333325,0.042715791,2021.25221,0.113984614,2022.460274,1.208064275,27.44747335,108.2078399,profile0006,eastern asia,anseriformes-wild,south korea,H5N1,0.9982958,0.994887401,0.922337188,0.355447352,0.994643944,NA,NA,NA,NA,NA,NA
pa_asia,2_1_6_1_5_1_1_1,4,1029,4,0.0100585,0.002070233,0.049750881,2021.792285,0.093819671,2022.093151,0.300865925,34.13513579,125.2223378,profile0006,eastern asia,anseriformes-wild,south korea,H5N1,1,1,0.885511449,0.99840016,1,771.4534,838.2676,20616.8,34979.88,NA,NA
pa_asia,21_16_16_1_8_10_1_9,1,1035,6,0.004482022,0.001431382,0.012832923,2020.604,0.140798149,2021.2,0.596000077,23.55251579,113.1939992,profile0016,eastern asia,anseriformes-wild,china,H5N6,0.99790021,0.99990001,0.703429657,0.99960004,1,NA,NA,NA,NA,NA,NA
pa_asia,21_6_16_1_8_10_1_9,5,1036,5,0.008956478,0.001005356,0.045953052,2021.287057,0.112999058,2021.619178,0.332120855,23.31281445,113.324991,profile0016,eastern asia,galliformes-domestic,china,H5N6,1,1,0.97930207,1,1,360.4401,176.815,1670.547,834.9233,NA,NA
pa_northamerica,6_4_8_1_2_1_1_1,28,470,30,0.001551937,0.000165521,0.040037715,2022.093228,0.100367066,2023.175342,1.082114269,38.91348171,-84.83438413,profile0008,northern america,other-bird,united states,H5N1,1,1,0.758026886,0.999555605,1,5530.897,3528.354,665576.2,721515.2,10,1
pa_northamerica,6_1_8_1_2_1_1_1,1,480,20,0.005236314,0.001037013,0.030757919,2022.276275,0.092779073,2022.273973,0.002301969,42.69422885,-85.73334901,profile0008,northern america,other-bird,united states,H5N1,1,1,0.373376623,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,4_3_8_1_2_1_1_1,1,499,32,0.00846538,0.000591085,0.069530078,2016.730721,0.330465168,2023.156164,6.42544321,45.36615542,-97.01879962,profile0008,northern america,anseriformes-wild,united states,H5N1,0.848358278,0.999535909,0.428936071,0.91321499,0.942916812,NA,NA,NA,NA,NA,NA
pa_northamerica,5_4_9_1_2_1_1_1,23,502,29,0.00252131,0.000734595,0.005421895,2022.643034,0.077915153,2023.320548,0.677513799,43.17642251,-88.31231496,profile0009,northern america,galliformes-domestic,united states,H5N1,1,1,0.86212643,0.999666704,1,7649.913,5888.303,1149301,1090682,6,NA
pa_northamerica,5_4_9_1_2_29_1_1,1,511,2,0.003908007,0.000331715,0.033922252,2022.898506,0.066210585,2023.347945,0.449439348,43.95776999,-85.71868093,profile0009,northern america,galliformes-domestic,united states,H5N1,1,1,0.480314961,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,5_5_9_1_2_1_1_1,5,521,5,0.005230592,0.000313531,0.043579166,2023.007597,0.061351104,2023.89863,0.891033437,37.53693143,-88.8427207,profile0009,northern america,other-bird,united states,H5N1,1,1,0.530588235,1,1,958.572,673.5182,66943.07,85738.19,NA,NA
pa_northamerica,4_4_14_1_1_1_1_11,5,532,5,0.002218958,0.000715526,0.005147314,2023.859774,0.025843565,2024.02459,0.164816657,37.10472101,-78.55504736,profile0014,northern america,anseriformes-wild,united states,H5N1,1,1,0.685812687,1,1,2195.003,2275.696,285174.4,343323.6,NA,NA
pa_northamerica,15_10_19_1_7_1_1_3,4,544,4,0.002073539,0.000637204,0.004570489,2022.35339,0.089880556,2022.227397,0.125992764,42.93582931,-75.8587987,profile0019,northern america,galliformes-wild,united states,H5N1,1,1,0.897900233,1,0.999888901,284.9802,267.2871,784.3605,835.886,NA,NA
pa_northamerica,2_1_1_1_1_1_1_1,54,549,386,0.004115703,0.000376535,0.034472672,2020.831066,0.164252125,2023.942466,3.111399802,42.72877998,-79.77895775,profile0001,northern america,galliformes-domestic,united states,H5N1,0.999779054,1,0.67565179,0.999558109,1,6928.057,3752.413,4439088,1957345,15,1
pa_northamerica,2_1_1_1_2_1_1_1,13,557,378,0.007095712,0.000381534,0.066379166,2021.868986,0.112116216,2022.268493,0.399506664,40.45761293,-83.19418976,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.634471928,0.999607381,1,2860.75,3583.673,219455.6,395908.5,NA,NA
pa_northamerica,4_1_1_1_2_1_1_1,29,557,378,0.007095712,0.000381534,0.066379166,2021.868986,0.112116216,2023.90411,2.035123102,40.45761293,-83.19418976,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.634471928,0.999607381,1,8333.509,5439.654,1300733,1498373,1,NA
pa_northamerica,6_4_20_1_2_1_1_1,2,570,2,0.033516751,0.00428108,0.083577351,2022.109137,0.099952306,2022.180822,0.071684695,42.80890893,-94.97936492,profile0001,northern america,other-bird,united states,H5N1,0.592378625,0.999444506,0.244083991,0.928896789,0.998555716,NA,NA,NA,NA,NA,NA
pa_northamerica,1_1_1_1_1_1_1_1,2,571,40,0.002697748,0.002536982,0.002858515,2022.03348,0.102674677,2022.076712,0.043232706,36.68798766,-79.74920601,profile0001,northern america,anseriformes-wild,united states,H5N1,1,1,0.62962963,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,4_1_1_1_7_1_1_1,5,582,6,0.002361232,0.000205346,0.024565361,2022.387637,0.087722039,2022.868493,0.48085568,53.76018736,-117.0247156,profile0001,northern america,other-bird,canada,H5N1,1,1,0.768586387,0.999767307,1,195.13,189.1287,1729.607,1676.412,1,NA
pa_northamerica,4_3_1_1_7_1_1_3,1,586,2,0.003281263,0.000238332,0.051494045,2022.855303,0.068759574,2022.810959,0.044344156,54.41713205,-123.2990337,profile0001,northern america,other-bird,canada,H5N1,1,1,0.983844318,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,2_1_1_1_1_1_1_11,6,594,12,0.003710456,0.00023515,0.04432649,2022.371624,0.088526627,2023.873973,1.502348823,38.51693216,-83.53529884,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.6,1,1,1787.833,1805.61,35385.45,36699.83,NA,NA
pa_northamerica,2_5_1_1_1_1_1_11,2,600,2,0.008910404,0.000592178,0.062543861,2023.985221,0.020432261,2023.79726,0.187960318,45.87059325,-93.78363975,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.999666704,1,1,2387.412,2387.412,35374.18,35374.18,NA,NA
pa_northamerica,15_1_1_1_1_1_1_1,2,609,2,0.004368158,0.000680777,0.021079115,2022.858691,0.068513559,2022.832877,0.025814484,41.29686591,-74.14905852,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.980557716,1,1,657.711,657.711,20378.56,20378.56,NA,NA
pa_northamerica,4_3_1_1_2_1_1_1,3,612,245,0.002138988,NA,NA,2022.064729,0.101348862,2022.915068,0.850339016,40.34448136,-90.50740654,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.760950913,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,5_1_1_1_2_1_1_1,35,611,289,0.005859826,0.000382965,0.051741846,2022.064241,0.101562126,2023.682192,1.61795083,40.34448136,-90.50740654,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.760950913,1,1,10533.64,7752.458,1296470,1534797,10,2
pa_northamerica,5_1_1_1_2_1_1_3,22,616,59,0.006180196,0.000357331,0.075649491,2022.195918,0.096137626,2023.29863,1.10271237,41.93674708,-97.01094095,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.8,1,1,-1949.125,3695.713,396648,801173.3,2,NA
pa_northamerica,5_1_1_1_1_1_1_1,1,662,2,0.004739884,0.000292164,0.050906404,2022.385706,0.088106003,2022.208219,0.177487073,43.16411986,-93.10278588,profile0001,northern america,anseriformes-wild,united states,H5N1,1,1,0.891304348,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,6_1_1_1_2_1_1_1,7,610,325,0.004288393,0.00044941,0.018959771,2021.980093,0.105274185,2022.336986,0.356893197,40.45761293,-83.19418976,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.634471928,0.999607381,1,14708.73,10935.12,3332259,2258407,2,1
pa_northamerica,27_1_1_1_1_1_1_1,1,689,3,0.004446167,0.000361611,0.041185832,2022.307918,0.091664717,2022.19726,0.110657581,39.67660838,-99.91759965,profile0001,northern america,anseriformes-wild,united states,H5N1,1,1,0.692473118,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,4_3_1_1_2_1_1_3,55,611,289,0.005859826,0.000382965,0.051741846,2022.064241,0.101562126,2023.90411,1.839868638,40.34448136,-90.50740654,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.760950913,1,1,4403.15,2987.267,816944.1,702615.2,13,3
pa_northamerica,15_3_1_1_2_1_1_3,10,696,161,0.00569052,0.000276248,0.064222764,2022.314306,0.091326088,2023.375342,1.061036422,45.17351364,-97.54158691,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,1,1,1,1914.771,1691.07,162450,205294.4,NA,NA
pa_northamerica,15_10_1_1_2_1_1_3,2,721,2,0.006824368,0.000447397,0.064068435,2022.92801,0.064644393,2022.794521,0.133488979,31.44835071,-82.23057745,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.993111876,1,1,3972.369,3972.369,312583.3,312583.3,NA,NA
pa_northamerica,4_11_1_1_2_1_1_3,4,723,4,0.00436754,0.000392869,0.040168833,2023.31095,0.049281277,2023.69863,0.387679791,41.3926062,-76.69514282,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.87656927,1,1,425.048,473.8389,13899.97,17611.76,NA,NA
pa_northamerica,4_1_1_1_2_1_1_3,1,726,2,0.004347374,0.000282655,0.030004105,2022.427143,0.086053134,2022.315068,0.112074234,44.98083433,-96.07258333,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,5_3_1_1_2_1_1_1,3,739,3,0.004651219,0.00027847,0.049188278,2022.890583,0.066451543,2022.947945,0.057362097,38.48649607,-95.79706114,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.550592401,1,1,2683.404,2495.197,269585.5,241395.7,NA,NA
pa_northamerica,8_10_1_1_2_1_1_3,3,754,3,0.00857304,0.000441923,0.065996849,2023.927868,0.022411665,2023.90411,0.023758455,41.74699078,-97.11776491,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.960865202,1,1,3910.542,4985.445,500258.6,1120564,1,NA
pa_northamerica,8_5_1_1_7_1_1_3,6,756,35,0.001932475,NA,NA,2023.862112,0.025092591,2023.915068,0.052956319,43.32733078,-107.3671214,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,1,1,1,289.9182,5720.889,642999.5,999795.3,NA,NA
pa_northamerica,8_5_1_1_2_1_1_3,36,749,79,0.009230736,0.000390393,0.0686976,2022.90304,0.065632889,2024.18306,1.280020562,32.75612423,-97.0079866,profile0001,northern america,other-bird,united states,H5N1,1,1,0.795307983,1,1,8626.551,6428.289,1692121,2058605,12,NA
pa_northamerica,5_5_1_1_2_1_1_3,6,762,26,0.007703284,NA,NA,2023.894878,0.023702455,2024.005464,0.110586403,42.96738572,-105.4962376,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.912739151,0.999883341,1,7113.954,8120.925,589851.1,1338752,NA,NA
pa_northamerica,4_5_1_1_2_1_1_3,12,752,46,0.001471247,0.00017091,0.0457462,2023.751688,0.030144045,2024.453552,0.701864188,43.29650407,-108.2915561,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,1,1,1,6693.216,6196.482,956939.8,1269493,1,NA
pa_northamerica,8_5_1_1_1_1_1_3,1,770,2,0.003990983,0.000298213,0.029261809,2023.976337,0.020220986,2023.915068,0.061268784,49.62762384,-116.6216189,profile0001,northern america,galliformes-domestic,canada,H5N1,1,1,0.582132565,0.841498559,1,NA,NA,NA,NA,NA,NA
pa_northamerica,4_5_1_1_7_1_1_3,15,797,18,0.010320365,0.000842468,0.073881284,2023.195598,0.053694004,2023.967123,0.771525487,43.45613885,-103.4572366,profile0001,northern america,mammal,united states,H5N1,1,1,0.539828908,1,1,10778.23,8443.236,2384179,2267757,4,3
pa_northamerica,28_3_1_1_2_1_1_3,1,748,80,0.006483355,0.000302589,0.059878659,2022.855547,0.068119294,2023.167123,0.311576731,30.09185422,-94.55468759,profile0001,northern america,other-bird,united states,H5N1,1,1,0.798665858,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,4_10_1_1_2_1_1_3,1,832,2,0.00718089,0.000308436,0.070552609,2022.867131,0.067578286,2022.70411,0.163021341,42.76736022,-94.30129004,profile0001,northern america,anseriformes-wild,united states,H5N1,1,1,0.988293561,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,5_3_1_1_2_1_1_3,1,842,2,0.004299266,0.000213828,0.054451722,2022.885081,0.066916965,2022.786301,0.098779767,34.61688644,-98.89695225,profile0001,northern america,anseriformes-wild,united states,H5N1,1,1,0.708571429,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,4_11_1_1_7_26_1_1,1,873,2,0.008577545,0.000727035,0.06717601,2022.772674,0.0717663,2022.69863,0.074043397,46.92484422,-111.1430507,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.926897011,1,0.993111876,NA,NA,NA,NA,NA,NA
pa_northamerica,15_1_1_1_2_1_1_1,2,879,2,0.005330154,0.000306886,0.062273807,2022.439605,0.08588899,2022.254795,0.184810896,46.65443832,-99.76476889,profile0001,northern america,anseriformes-wild,united states,H5N1,1,1,0.988150322,1,1,3895.962,3806.691,100659.5,98352.99,NA,NA
pa_northamerica,6_4_1_1_2_1_1_1,29,610,325,0.004288393,0.00044941,0.018959771,2021.980093,0.105274185,2023.452055,1.47196169,40.45761293,-83.19418976,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.634471928,0.999607381,1,4922.721,2468.322,731585.6,486733.9,9,2
pa_northamerica,4_4_1_1_2_1_1_1,1,896,2,0.005328249,0.000578861,0.042749865,2022.43908,0.085826377,2022.69589,0.256810153,50.53605412,-119.778171,profile0001,northern america,anseriformes-wild,canada,H5N1,1,1,0.798972854,0.792369773,1,NA,NA,NA,NA,NA,NA
pa_northamerica,2_4_1_1_1_1_1_1,1,892,8,0.003158298,NA,NA,2022.092626,0.100165313,2022.186301,0.09367529,40.13277614,-94.18008761,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.705128205,1,1,NA,NA,NA,NA,NA,NA
pa_northamerica,2_6_1_1_6_1_1_1,1,548,387,0.004876827,0.000647894,0.019220351,2018.688084,0.260058425,2022.783562,4.095477277,51.8203998,-99.74060349,profile0001,northern america,galliformes-domestic,united states,H5N1,1,1,0.541979673,0.995360141,1,NA,NA,NA,NA,NA,NA
pa_southamerica,2_1_1_1_1_1_1_1,8,82,74,0.005626941,0.001729494,0.02244577,2021.978302,0.102695782,2022.082192,0.103889831,35.41955578,-86.23063543,profile0001,northern america,anseriformes-wild,united states,NA,0.999888901,0.998777914,0.99822242,0.999666704,NA,654.6032,654.6032,1827.638,1827.638,3,NA
pa_southamerica,4_3_1_1_2_1_1_3,50,90,60,0.005063688,0.001045626,0.011878351,2022.671581,0.063306444,2023.767123,1.095542682,-1.3968953,-76.15679558,profile0001,south america,galliformes-domestic,colombia,NA,1,0.998000222,0.987556938,0.571269859,NA,3677.847,3751.149,846475.6,1849445,NA,NA
pa_southamerica,5_1_1_1_2_1_1_3,3,149,6,0.005598586,0.001733312,0.019544601,2022.488131,0.07327672,2022.89863,0.41049913,26.97530289,-85.54984456,profile0001,northern america,anseriformes-wild,united states,NA,0.999888901,0.995778247,0.996555938,0.998666815,NA,NA,NA,NA,NA,NA,NA
pa_southamerica,5_4_9_1_2_1_1_1,6,155,6,0.005606515,0.001671286,0.033142013,2022.57679,0.068592855,2022.865753,0.288963698,47.90557546,-92.05015357,profile0009,northern america,anseriformes-wild,united states,NA,1,0.997666926,0.845128319,0.866125986,NA,13860.4,13500.49,4456016,5379081,NA,NA
pb1_africa,2_1_1_1_1_1_1_1,50,138,93,0.010937056,0.000691282,0.03296602,2020.244711,0.415861285,2024.18306,3.938349596,16.53570137,10.49678164,profile0001,western africa,galliformes-domestic,nigeria,H5N1,0.999333407,0.895678258,0.955560493,0.870903233,0.999888901,1636.103,1200.49,339578.6,280028.5,9,NA
pb1_africa,1_1_4_1_4_1_1_4,5,154,5,0.003811989,0.000996319,0.011204532,2023.1077,0.113880627,2023.246575,0.138874843,14.17415301,-13.73058294,profile0001,western africa,other-bird,gambia,H5N1,1,0.999666704,0.999444506,0.999777802,1,1672.363,1450.913,38334.72,40056.26,NA,NA
pb1_africa,1_1_2_1_1_1_1_1,6,159,6,0.004112786,0.000344461,0.031997555,2021.916378,0.238691438,2023.106849,1.190471565,27.52656037,29.85110216,profile0001,northern africa,anseriformes-wild,egypt,H5N1,1,0.992377702,0.937997725,0.999089875,1,745.4133,260.6918,12224.61,4764.893,NA,NA
pb1_africa,1_1_1_1_1_1_1_1,7,138,93,0.010937056,0.000691282,0.03296602,2020.244711,0.415861285,2022.712329,2.467618253,13.74417248,10.54418906,profile0001,western africa,galliformes-domestic,nigeria,H5N1,1,0.98255814,0.997093023,0.988372093,1,714.5956,420.353,14330.05,15342.58,NA,NA
pb1_africa,2_1_2_1_1_1_1_1,1,170,2,0.003342743,0.000421565,0.016324052,2022.220536,0.207523273,2022.821918,0.601381656,55.20907416,-49.408354,profile0001,eastern asia,galliformes-domestic,japan,H5N1,1,0.963457261,0.624721957,0.973625675,1,NA,NA,NA,NA,NA,NA
pb1_africa,2_1_17_1_1_1_1_1,6,178,7,0.004111024,0.000599536,0.022163247,2021.476936,0.284310729,2022.20274,0.725803281,11.58367128,-1.441353567,profile0001,western africa,galliformes-domestic,burkina faso,H5N1,1,1,0.985112765,0.981890901,1,457.5672,413.7135,3895.954,4325.053,NA,NA
pb1_africa,2_1_1_1_1_28_6_1,1,189,2,0.00477578,0.0003583,0.031674591,2021.884788,0.241840898,2021.989041,0.104253488,9.564518165,9.332331751,profile0001,western africa,galliformes-domestic,nigeria,H5N1,1,1,1,1,0.999139415,NA,NA,NA,NA,NA,NA
pb1_africa,17_1_1_1_1_1_1_1,8,202,8,0.003226486,0.000363485,0.024679569,2022.179385,0.211461163,2023.120548,0.941162492,12.27672826,6.903331881,profile0001,western africa,galliformes-domestic,niger,H5N1,1,0.999888443,0.990517626,0.940763052,1,1795.366,919.2474,114105.3,65824.56,NA,NA
pb1_africa,7_2_5_2_13_3_1_2,1,233,3,0.003476328,0.000387341,0.02552875,2015.852406,0.875903249,2019.506849,3.654443648,50.88532586,71.37225854,profileNA,central asia,anseriformes-domestic,russia,H5N8,0.727463312,0.62557652,0.418448637,0.657023061,1,NA,NA,NA,NA,NA,NA
pb1_africa,7_2_5_2_9_3_1_2,3,235,3,0.004233306,0.001095029,0.019116379,2018.848439,0.562165933,2019.158904,0.310464973,11.57544917,11.38263958,profile0002,western africa,galliformes-domestic,nigeria,H5N8,0.998444617,0.998889012,0.978669037,0.998889012,1,1478.065,1403.299,89479.1,126740.1,NA,NA
pb1_africa,1_2_3_2_3_3_2_2,4,248,4,0.001879021,0.000354481,0.00892397,2019.040892,0.541174044,2019.139726,0.098833706,26.59971948,29.91132475,profile0002,northern africa,anseriformes-wild,egypt,H5N8,1,1,0.998000222,1,1,332.5143,228.753,1069.802,696.7129,NA,NA
pb1_africa,3_2_3_2_3_3_2_2,9,244,15,0.004821395,0.000627799,0.027621334,2017.432913,0.709633565,2019.306849,1.873935836,31.23448434,31.70386788,profile0002,northern africa,galliformes-domestic,egypt,H5N8,0.996555938,0.999222309,0.917564715,0.999555605,1,171.8515,167.8939,520.4665,800.1476,NA,NA
pb1_africa,3_2_3_1_3_2_2_2,1,257,2,0.003886535,0.000424909,0.021471011,2018.240159,0.622020553,2020.122951,1.88279221,28.0189655,30.40746139,profile0002,northern africa,galliformes-domestic,egypt,H5N8,1,0.999888839,0.974655402,1,1,NA,NA,NA,NA,NA,NA
pb1_africa,3_2_3_1_3_2_1_2,6,259,10,0.003278522,0.000440966,0.014003681,2018.824613,0.566326569,2021.167123,2.342510509,27.03056493,29.82588182,profile0002,northern africa,galliformes-domestic,egypt,H5N8,0.999000111,0.999666704,0.898789023,0.999444506,1,160.0971,15.11923,644.6189,60.87643,NA,NA
pb1_africa,3_2_3_1_3_2_4_2,1,262,2,0.003540482,0.000481801,0.02618145,2019.090989,0.534625415,2019.139726,0.048737106,26.59949999,29.72136282,profile0002,northern africa,galliformes-domestic,egypt,H5N8,1,1,0.997666926,1,1,NA,NA,NA,NA,NA,NA
pb1_africa,22_2_3_1_3_2_1_2,2,267,2,0.006335467,0.002169501,0.022448528,2021.495166,0.284974534,2022.049315,0.554148661,25.66340173,28.55916776,profile0002,northern africa,anseriformes-wild,egypt,H5N8,0.999777802,0.999888901,0.978224642,1,1,336.0627,327.734,13177.75,12851.17,NA,NA
pb1_africa,14_2_11_2_3_17_1_15,1,269,2,0.00307756,0.000390256,0.0133506,2016.656444,0.79483172,2019.493151,2.836706558,50.1264536,38.34102182,profileNA,western europe,anseriformes-wild,russia,H5N8,0.997368421,0.365789474,0.964473684,0.996783626,1,NA,NA,NA,NA,NA,NA
pb1_asia,3_15_3_1_11_7_1_8,1,517,2,0.003782353,0.00020722,0.084582113,2017.414546,0.245462825,2021.715068,4.300522113,21.38624509,111.1866704,profileNA,eastern asia,environment,china,H6N6,0.995182174,0.999899629,0.533072368,0.9992974,0.998092944,NA,NA,NA,NA,NA,NA
pb1_asia,3_19_3_1_3_9_1_9,1,518,2,0.00552326,0.0005072,0.049384152,2017.203801,0.256584419,2021.794521,4.590719116,26.28485353,106.9343135,profileNA,eastern asia,galliformes-domestic,china,H6N6,0.9710029,0.99990001,0.668133187,0.9920008,0.97850215,NA,NA,NA,NA,NA,NA
pb1_asia,21_16_16_1_8_10_1_9,1,522,3,0.003502841,0.000150904,0.047453122,2015.723216,0.308956744,2021.2,5.476784199,35.2846122,110.7363597,profileNA,eastern asia,anseriformes-wild,china,H5N6,0.995343423,1,0.923166473,0.996216531,1,NA,NA,NA,NA,NA,NA
pb1_asia,3_8_3_1_11_7_1_8,3,526,3,0.004915359,0.001491562,0.022235065,2021.444588,0.101187637,2022.860274,1.415685762,25.58770545,112.9376802,profile0008,eastern asia,anseriformes-wild,china,H5N6,0.99970003,1,0.98290171,0.99970003,0.99990001,444.8245,280.2485,17393.14,15290.64,NA,NA
pb1_asia,19_8_11_1_8_6_1_9,1,533,2,0.006627263,0.000288497,0.099094941,2021.612598,0.094134815,2022.158904,0.546305779,29.4031993,113.898296,profile0008,eastern asia,anseriformes-wild,china,H5N6,1,1,0.936806319,1,1,NA,NA,NA,NA,NA,NA
