key,cluster_profile,segment,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,collection_regionname,host_simplifiedhost,prob_collection_regionname,prob_host_simplifiedhost,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal,col2,group2,Length_Between_First_Last_Sample
nx_55912111,5_5_9_1_2_1_1_1,nx,5,498,71,0.005700083,NA,NA,2022.207479,0.822327305,2023.89863,1.691151401,38.16853951,-86.45858733,northern america,anseriformes-wild,1,1,224.8148,205.2648,1962.587,1916.591,NA,NA,#cc6689,major,0.798
nx_43112111,4_3_1_1_2_1_1_1,nx,3,496,384,0.007765576,NA,NA,2022.16196,0.838992415,2022.915068,0.753108198,38.16853951,-86.45858733,northern america,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#999bcc,major,0.592
nx_64812111,6_4_8_1_2_1_1_1,nx,27,495,420,0.005617043,0.001309703,0.027072725,2022.095958,0.866245228,2023.175342,1.079384337,39.3335459,-87.00358063,northern america,anseriformes-wild,1,1,17786.43,3682.583,1028993,871145.8,1,NA,#66bccc,major,1.027
nx_15_1112111,15_1_1_1_2_1_1_1,nx,2,495,420,0.005617043,0.001309703,0.027072725,2022.095958,0.866245228,2022.254795,0.158836392,37.87360708,-83.78321151,northern america,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#6687cc,minor,0.008
nx_27_1111111,27_1_1_1_1_1_1_1,nx,1,563,2,0.005246999,0.001689109,0.011599887,2022.368416,0.774647951,2022.19726,0.171156092,40.02711039,-96.24643934,northern america,anseriformes-wild,1,0.954545455,NA,NA,NA,NA,NA,NA,#cc8966,minor,0
nx_15_1111111,15_1_1_1_1_1_1_1,nx,2,585,2,0.005583788,0.001137941,0.022554127,2022.983985,0.553305784,2022.832877,0.151107914,41.58341059,-73.45474496,northern america,galliformes-domestic,1,0.982779691,930.9488,930.9488,14107.91,14107.91,NA,NA,#99bbcc,minor,0
nx_61812111,6_1_8_1_2_1_1_1,nx,1,594,2,0.006149578,8.34214e-4,0.026574351,2022.350408,0.772683094,2022.273973,0.076435645,41.23163168,-87.47311229,northern america,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#DFC02D,minor,0
nx_411_112113,4_11_1_1_2_1_1_3,nx,4,620,4,0.005091095,7.95703e-4,0.02212053,2023.350881,0.404140474,2023.69863,0.347748653,40.42930027,-77.56221529,northern america,anseriformes-wild,1,0.410732141,195.3681,248.4484,1578.98,2577.624,NA,NA,#66ccc6,minor,0.439
nx_15_10_112113,15_10_1_1_2_1_1_3,nx,2,626,2,0.006514121,9.44873e-4,0.032785353,2022.936038,0.560821154,2022.794521,0.141517478,31.0040642,-82.11244466,northern america,galliformes-domestic,1,0.977002555,3613.608,3613.608,240802.6,240802.6,NA,NA,#33ccc9,minor,0
nx_15_3112113,15_3_1_1_2_1_1_3,nx,10,574,258,0.006273918,NA,NA,2022.207668,0.822258031,2023.375342,1.167674516,41.92395941,-95.88781034,northern america,anseriformes-wild,1,0.789473684,2051.13,1377.393,100685.4,94952.69,NA,NA,#99b0cc,minor,0.276
nx_15_10_19_17113,15_10_19_1_7_1_1_3,nx,4,639,4,0.006037954,8.6233e-4,0.027704231,2022.338701,0.776576436,2022.227397,0.111303737,41.66142643,-79.57036341,northern america,galliformes-wild,1,0.647201041,3618.092,3552.776,148585.3,193524.3,NA,NA,#abcc33,minor,0.008
nx_45117113,4_5_1_1_7_1_1_3,nx,15,687,79,0.007696685,0.001684915,0.038037066,2023.138001,0.482759799,2023.967123,0.829121984,42.49742426,-103.2786379,northern america,mammal,1,0.426063771,12542.05,6421.644,1879470,1570334,NA,NA,#5633cc,minor,0.225
nx_85112113,8_5_1_1_2_1_1_3,nx,36,685,93,0.006747194,0.001278892,0.036706742,2022.75889,0.62243389,2024.18306,1.424170026,30.2241622,-98.2328026,northern america,other-bird,1,0.704626335,13131.46,6258,2389807,1892516,3,NA,#99ccc2,major,1.01
nx_45112113,4_5_1_1_2_1_1_3,nx,13,697,38,0.00568561,NA,NA,2023.830111,0.22825294,2024.453552,0.623441303,41.90769475,-104.3646305,northern america,galliformes-domestic,1,0.718223207,4349.061,3271.086,666878.5,798841.2,NA,NA,#66ccbc,minor,0.391
nx_55112113,5_5_1_1_2_1_1_3,nx,6,703,17,0.006193494,8.4444e-4,0.033178759,2023.84838,0.223756858,2024.005464,0.157084681,40.65205222,-93.48105904,northern america,anseriformes-wild,1,0.739875389,3493.787,5692.26,300723.6,557683.7,NA,NA,#8466cc,minor,0.15
nx_810_112113,8_10_1_1_2_1_1_3,nx,3,692,55,0.00724505,NA,NA,2023.778554,0.247128706,2023.90411,0.12555552,39.14924803,-99.89262276,northern america,galliformes-domestic,1,1,NA,NA,NA,NA,NA,NA,#ccbc33,minor,0.107
nx_85117113,8_5_1_1_7_1_1_3,nx,7,735,7,0.006708818,7.65672e-4,0.043824198,2023.871732,0.21583466,2023.915068,0.043336151,49.87895599,-118.1433738,northern america,anseriformes-wild,1,0.707810243,6566.276,2538.507,322535.2,215109.1,NA,NA,#cc33a2,minor,0.107
nx_28_3112113,28_3_1_1_2_1_1_3,nx,1,776,2,0.004752671,7.35892e-4,0.019492265,2022.848653,0.557187838,2023.167123,0.318470407,34.11373189,-101.5680652,northern america,other-bird,1,0.601710921,NA,NA,NA,NA,NA,NA,#cc9d33,minor,0
nx_53112113,5_3_1_1_2_1_1_3,nx,1,684,94,0.00515731,9.39027e-4,0.030763095,2022.692575,0.645559586,2022.786301,0.093726455,40.71790675,-108.5062028,northern america,anseriformes-wild,1,0.867335563,NA,NA,NA,NA,NA,NA,#DFC233,minor,0
nx_410_112113,4_10_1_1_2_1_1_3,nx,1,673,105,0.00541404,0.001173438,0.02159631,2022.626417,0.668382003,2022.70411,0.077692468,51.28132398,-119.4756045,northern america,anseriformes-wild,1,0.583586626,NA,NA,NA,NA,NA,NA,#DCC948,minor,0
nx_24111111,2_4_1_1_1_1_1_1,nx,1,805,2,0.005431038,0.001108003,0.021929991,2022.271326,0.792711304,2022.186301,0.085024291,42.37458437,-97.47352747,northern america,anseriformes-wild,1,0.98982706,NA,NA,NA,NA,NA,NA,#99c5cc,minor,0
nx_44112111,4_4_1_1_2_1_1_1,nx,1,813,4,0.005035262,8.27477e-4,0.025843446,2022.775593,0.621702364,2022.69589,0.079702617,50.39154305,-119.6973772,northern america,anseriformes-wild,1,0.872294372,NA,NA,NA,NA,NA,NA,#DEC439,minor,0
nx_43812111,4_3_8_1_2_1_1_1,nx,1,811,6,0.004516512,7.95766e-4,0.022244761,2022.702614,0.642899842,2023.156164,0.453550655,50.32342161,-119.8528545,northern america,anseriformes-wild,1,0.851396648,NA,NA,NA,NA,NA,NA,#DEC53C,minor,0
nx_6420_12111,6_4_20_1_2_1_1_1,nx,2,495,420,0.005617043,0.001309703,0.027072725,2022.095958,0.866245228,2022.180822,0.084863789,37.87360708,-83.78321151,northern america,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#33cc99,minor,0.014
nx_53112111,5_3_1_1_2_1_1_1,nx,3,849,3,0.006488033,8.92299e-4,0.040221053,2022.887156,0.573520755,2022.947945,0.060789622,39.3894213,-98.10795369,northern america,anseriformes-wild,1,0.434497331,8993.841,2224.088,625344.5,218933.1,NA,NA,#cc9e66,minor,0.066
nx_41112113,4_1_1_1_2_1_1_3,nx,1,909,6,0.00608149,0.002644648,0.013359079,2022.270829,0.796415726,2022.315068,0.044239138,43.21023455,-92.71459058,northern america,anseriformes-wild,1,0.542857143,NA,NA,NA,NA,NA,NA,#DDC742,minor,0
nx_2111128_61,2_1_1_1_1_28_6_1,nx,1,21,3,0.005154893,4.6e-5,0.066554948,2018.595616,0.556902096,2021.989041,3.393425355,10.28884754,6.516615041,western africa,galliformes-domestic,0.999231656,0.970034575,772.1918,474.6664,81735.63,94589.61,NA,NA,#5bcc33,minor,0
nx_11_962518_12,11_9_6_2_5_18_1_2,nx,1,41,2,0.003193513,3.09728e-4,0.041989259,2020.538568,0.206951264,2020.857923,0.319355561,36.90646861,113.0293326,eastern asia,anseriformes-wild,1,0.999888852,NA,NA,NA,NA,NA,NA,#cc5d33,minor,0
nx_18_121118_11,18_1_2_1_1_18_1_1,nx,2,44,2,0.003045025,0.00056613500000000005,0.016908616,2022.473222,0.047938221,2023.043836,0.570613997,38.78655683,137.0872528,eastern asia,other-bird,1,0.752916343,1720.448,1649.123,315976.5,309017.7,NA,NA,#3633cc,minor,0.222
nx_363112_12_12,3_6_3_1_12_12_1_2,nx,6,53,7,0.003352373,6.55636e-4,0.026358408,2021.867788,0.097033962,2022.068493,0.200705246,27.72115549,111.8946507,eastern asia,anseriformes-wild,1,1,1106.393,902.5967,4514.382,3619.625,NA,NA,#336fcc,minor,0.076
nx_363112_12_11,3_6_3_1_12_12_1_1,nx,1,58,2,0.00310807,4.77808e-4,0.014771001,2022.055309,0.081189582,2022.068493,0.013183812,27.57579863,111.6216074,eastern asia,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#DCCB4E,minor,0
nx_11_962518_12,11_9_6_2_5_18_1_2,nx,1,41,2,0.003193513,3.09728e-4,0.041989259,2020.538568,0.206951264,2020.857923,0.319355561,36.90646861,113.0293326,eastern asia,anseriformes-wild,1,0.999888852,NA,NA,NA,NA,NA,NA,#cc5d33,minor,0
nx_18_121118_11,18_1_2_1_1_18_1_1,nx,2,44,2,0.003045025,0.00056613500000000005,0.016908616,2022.473222,0.047938221,2023.043836,0.570613997,38.78655683,137.0872528,eastern asia,other-bird,1,0.752916343,NA,NA,NA,NA,NA,NA,#3633cc,minor,0.222
nx_363112_12_12,3_6_3_1_12_12_1_2,nx,6,53,7,0.003352373,6.55636e-4,0.026358408,2021.867788,0.097033962,2022.068493,0.200705246,27.72115549,111.8946507,eastern asia,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#336fcc,minor,0.076
nx_363112_12_11,3_6_3_1_12_12_1_1,nx,1,58,2,0.00310807,4.77808e-4,0.014771001,2022.055309,0.081189582,2022.068493,0.013183812,27.57579863,111.6216074,eastern asia,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#DCCB4E,minor,0
nx_411_11726_11,4_11_1_1_7_26_1_1,nx,1,16,2,0.004197915,5.9344e-4,0.069596502,2021.015019,0.322403237,2022.69863,1.683611407,57.38301392,-134.9146244,northern america,anseriformes-wild,0.999888901,0.985112765,1364.664,1146.281,716145.7,875991.8,2,NA,#DDC845,minor,0
nx_3231310_19,3_2_3_1_3_10_1_9,nx,1,66,8,0.005362566,0.002278112,0.017098939,2019.446391,0.267215231,2021.79726,2.350868958,25.84188703,110.9864161,eastern asia,anseriformes-wild,1,0.837462504,NA,NA,NA,NA,NA,NA,#D1C95F,minor,0
nx_21_16_16_1810_19,21_16_16_1_8_10_1_9,nx,1,67,7,0.005351719,0.001123797,0.024064183,2020.373638,0.213015857,2021.2,0.826361504,26.07642716,112.9818509,eastern asia,anseriformes-wild,1,0.847350294,NA,NA,NA,NA,NA,NA,#b199cc,minor,0
nx_21_616_1810_19,21_6_16_1_8_10_1_9,nx,5,68,6,0.006686212,0.002432505,0.04261908,2021.217027,0.162761516,2021.619178,0.402151502,29.40109376,114.300856,eastern asia,galliformes-domestic,1,0.994778358,1780.774,1682.054,63513.85,70194.86,NA,NA,#cc3362,minor,0
nx_26_18_24_117_10_116,26_18_24_1_17_10_1_16,nx,1,72,2,0.005394598,9.35092e-4,0.025596039,2021.396579,0.151863143,2021.452055,0.055475853,36.64221714,115.6124037,eastern asia,galliformes-domestic,1,1,NA,NA,NA,NA,NA,NA,#cc6674,minor,0
nx_19_811_18919,19_8_11_1_8_9_1_9,nx,7,79,9,0.005179901,9.50974e-4,0.024433753,2020.740947,0.191012844,2022.156164,1.415217151,23.93771712,109.9973591,eastern asia,anseriformes-wild,0.999218576,0.933690556,1370.511,1404.035,105342.6,169942.8,NA,NA,#4bcc33,major,0.624
nx_319_313919,3_19_3_1_3_9_1_9,nx,1,86,2,0.004759543,6.62186e-4,0.016957956,2021.415216,0.151402322,2021.794521,0.379304771,24.76668016,108.5514769,eastern asia,anseriformes-wild,1,0.995333852,NA,NA,NA,NA,NA,NA,#dcdcdc,minor,0
nx_16_17_10_18618,16_17_10_1_8_6_1_8,nx,1,91,2,0.005368632,0.001137283,0.032348323,2021.310716,0.157188459,2021.534247,0.223531059,30.50008484,102.9470614,eastern asia,anseriformes-wild,1,0.980557716,NA,NA,NA,NA,NA,NA,#33cc69,minor,0
nx_16_810_18618,16_8_10_1_8_6_1_8,nx,8,90,13,0.005666366,0.001430765,0.029687719,2021.015454,0.174740076,2022.564384,1.548929648,30.39020905,103.7320084,eastern asia,anseriformes-wild,1,0.974336185,272.7015,222.5095,1739.649,1701.863,NA,NA,#c466cc,major,1.279
nx_19_811_18619,19_8_11_1_8_6_1_9,nx,1,89,14,0.005008009,0.001876803,0.01486239,2020.191113,0.224421739,2022.158904,1.967791132,30.66623964,108.496275,eastern asia,anseriformes-wild,1,0.75224975,NA,NA,NA,NA,NA,NA,#66c6cc,minor,0
nx_32313712,3_2_3_1_3_7_1_2,nx,4,106,12,0.004915176,6.01516e-4,0.017604163,2019.875299,0.241502148,2021.619178,1.743878735,29.21592095,113.8943796,eastern asia,anseriformes-wild,0.999587969,0.85798654,292.2322,386.6295,4396.488,7426.248,NA,NA,#33cc59,minor,0.427
nx_315_3111_718,3_15_3_1_11_7_1_8,nx,1,109,8,0.004847719,7.57994e-4,0.018214391,2021.376817,0.153519441,2021.715068,0.338251219,23.91621925,113.3381489,eastern asia,anseriformes-wild,1,0.978601695,NA,NA,NA,NA,NA,NA,#cc3342,minor,0
nx_383111_718,3_8_3_1_11_7_1_8,nx,3,110,7,0.005108635,8.20973e-4,0.019343738,2021.506797,0.146194709,2022.860274,1.353476504,24.01524628,113.3298437,eastern asia,anseriformes-wild,1,0.999192059,NA,NA,NA,NA,NA,NA,#99ccb7,major,1.241
nx_20_7719711,20_7_7_1_9_7_1_1,nx,4,113,4,0.006050025,0.002722251,0.017774241,2023.737576,0.01507028,2023.972603,0.235026943,34.91114031,127.9037695,eastern asia,anseriformes-wild,1,0.969114543,845.559,972.7177,24610.15,41968.12,NA,NA,#cc7d33,minor,0.052
nx_3122_111_20_18,3_1_22_1_11_20_1_8,nx,2,119,2,0.005998924,9.855e-4,0.066210079,2022.235535,0.103417403,2023.70411,1.468574133,36.63420749,103.6578544,eastern asia,mammal,0.999444506,0.647372514,12.04334,11.6779,42.30446,41.02079,NA,NA,#6bcc33,minor,0.457
nx_5491229_11,5_4_9_1_2_29_1_1,nx,1,43,2,0.011220161,3.07268e-4,0.610889747,2019.936443,0.634839153,2023.347945,3.411502632,50.32221932,-105.468655,NA,anseriformes-wild,NA,0.976447061,Inf,912.1198,Inf,230920,NA,NA,#DFC130,minor,0
nx_72529312,7_2_5_2_9_3_1_2,nx,4,59,4,0.007121172,0.003034558,0.03428711,2018.786329,0.550231764,2019.158904,0.372575168,11.83935854,12.72908632,western africa,galliformes-domestic,0.996778136,0.986223753,1192.403,1542.481,88859.16,178732,NA,NA,#cb99cc,minor,0.101
nx_725213_312,7_2_5_2_13_3_1_2,nx,1,58,5,0.005199091,6.69243e-4,0.025752311,2016.894773,0.85631287,2019.506849,2.612076078,36.77780193,65.37039329,western africa,anseriformes-wild,0.511429731,0.289463006,NA,NA,NA,NA,NA,NA,#E0BD24,minor,0
nx_12323322,1_2_3_2_3_3_2_2,nx,4,63,4,0.005148196,0.001697948,0.0113915,2019.063688,0.502482371,2019.139726,0.076038009,26.67532124,30.83907486,northern africa,anseriformes-wild,0.999888901,0.999777802,1318.705,1347.956,14173.32,21928.94,NA,NA,#6fcc66,minor,0
nx_32323322,3_2_3_2_3_3_2_2,nx,9,74,9,0.005302975,7.72399e-4,0.024855142,2017.645281,0.737514046,2019.306849,1.661568403,33.87209524,35.7730558,northern africa,galliformes-domestic,0.989667815,0.735473836,548.0305,572.9301,28560.14,81169.89,NA,NA,#a466cc,minor,0.189
nx_32313242,3_2_3_1_3_2_4_2,nx,1,84,2,0.005991508,0.001155479,0.034770943,2019.114752,0.493790115,2019.139726,0.024973599,26.5652235,29.87381101,northern africa,galliformes-domestic,1,0.999555605,NA,NA,NA,NA,NA,NA,#D9CA52,minor,0
nx_32313222,3_2_3_1_3_2_2_2,nx,1,90,10,0.005331118,6.2278e-4,0.020750761,2019.27829,0.461183274,2020.122951,0.844660621,26.98798473,30.71385448,northern africa,anseriformes-wild,1,0.515036731,NA,NA,NA,NA,NA,NA,#D7CA55,minor,0
nx_22_2313212,22_2_3_1_3_2_1_2,nx,3,97,3,0.00691888,0.00260889,0.021788517,2021.458808,0.101750576,2022.049315,0.590507097,26.9613099,29.41838415,northern africa,anseriformes-wild,0.999555605,0.964559493,96.8084,108.6527,966.2392,1575.651,NA,NA,#cc3392,minor,0.15
nx_12_1523312,12_1_5_2_3_3_1_2,nx,26,205,94,0.010682126,0.001670591,0.042841771,2020.690557,0.408730631,2021.194521,0.503963295,36.19391133,130.4360797,eastern asia,anseriformes-wild,1,0.956043956,6071.503,5404.309,289960.4,452293.6,NA,NA,#cc66b3,minor,0.302
nx_71523312,7_1_5_2_3_3_1_2,nx,17,205,94,0.010682126,0.001670591,0.042841771,2020.690557,0.408730631,2021.167123,0.476566035,36.19391133,130.4360797,eastern asia,anseriformes-wild,1,0.956043956,14565.27,5629.002,1072034,613973,NA,NA,#ccb366,minor,0.235
nx_79521312,7_9_5_2_1_3_1_2,nx,4,204,111,0.010111523,6.07241e-4,0.084799205,2020.668046,0.417328191,2020.931694,0.26364829,36.12227104,126.4675461,eastern asia,anseriformes-wild,1,0.853546655,48702.57,47901.46,5932716,5834950,NA,NA,#99abcc,minor,0.019
nx_11723315,1_1_7_2_3_3_1_5,nx,7,235,7,0.010823257,4.24721e-4,0.181905247,2020.869044,0.357621812,2020.989071,0.120027259,36.20639985,128.0287335,eastern asia,anseriformes-wild,1,0.957944523,2863.722,2709.368,64601.6,65613.89,NA,NA,#a699cc,minor,0.071
nx_71521311,7_1_5_2_1_3_1_1,nx,1,247,2,0.011388568,0.001196784,0.051716398,2020.936966,0.336260172,2021.128767,0.191800749,36.25721196,136.922118,eastern asia,galliformes-domestic,1,0.660233918,NA,NA,NA,NA,NA,NA,#E0BF2A,minor,0
nx_76521312,7_6_5_2_1_3_1_2,nx,4,204,111,0.010111523,6.07241e-4,0.084799205,2020.668046,0.417328191,2020.931694,0.26364829,36.12227104,126.4675461,eastern asia,anseriformes-wild,1,0.853546655,71935.54,71935.54,8723978,8723978,NA,NA,#339ecc,minor,0.077
nx_19523312,1_9_5_2_3_3_1_2,nx,1,252,6,0.010940816,0.002360834,0.040703915,2020.862628,0.359739461,2020.942623,0.079994626,35.66866139,131.3150367,eastern asia,anseriformes-wild,1,0.832167832,NA,NA,NA,NA,NA,NA,#66ccb1,minor,0
nx_11723312,1_1_7_2_3_3_1_2,nx,8,259,8,0.020275315,0.001644506,0.324826868,2020.930719,0.33828373900000003,2021.147945,0.21722657,34.95279864,127.5162697,eastern asia,anseriformes-wild,1,0.967336963,3693.446,4559.801,269511.7,677432.3,NA,NA,#c533cc,minor,0.205
nx_71531312,7_1_5_3_1_3_1_2,nx,1,270,2,0.011001055,0.001189068,0.089326071,2020.932554,0.33758897,2021.073973,0.141418752,35.66866139,131.3150367,eastern asia,anseriformes-wild,1,0.832167832,NA,NA,NA,NA,NA,NA,#E0BE27,minor,0
nx_7613_23312,7_6_13_2_3_3_1_2,nx,2,295,2,0.011171858,6.69309e-4,0.104285992,2020.923421,0.339982314,2020.931694,0.008273029,34.18154181,133.8347241,eastern asia,environment,1,1,60248.67,60248.67,7307589,7307589,NA,NA,#335fcc,minor,0
nx_7121_21312,7_1_21_2_1_3_1_2,nx,2,304,4,0.010510471,4.91944e-4,0.066087831,2020.868866,0.356144665,2020.912568,0.04370263,34.18322592,133.8723487,eastern asia,environment,1,1,48332,48332,5861752,5861752,NA,NA,#99cbcc,minor,0
nx_7113_21312,7_1_13_2_1_3_1_2,nx,6,300,15,0.014336156,9.05177e-4,0.244552507,2020.783103,0.382318437,2020.893443,0.110340078,35.80752927,134.2612661,eastern asia,environment,1,0.980175966,80344.68,77293.55,9752092,9382014,NA,NA,#9633cc,minor,0.038
nx_7613_21312,7_6_13_2_1_3_1_2,nx,2,308,2,0.011955946,7.21367e-4,0.10087798,2020.849396,0.361996235,2020.855191,0.005795107,34.37241205,134.0893175,eastern asia,environment,1,1,82205.17,82205.17,9994179,9994179,NA,NA,#66a6cc,minor,0
nx_312_313212,3_12_3_1_3_2_1_2,nx,2,336,12,0.017094735,0.001777753,0.170771631,2020.776613,0.384543919,2021.123288,0.346674296,31.18702867,110.3849488,eastern asia,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#afcc66,minor,0.085
nx_323116_212,3_2_3_1_16_2_1_2,nx,1,341,2,0.009659106,8.27087e-4,0.090670554,2021.076949,0.294279281,2021.284932,0.207982753,33.557434,114.7349945,eastern asia,anseriformes-wild,1,0.998460749,NA,NA,NA,NA,NA,NA,#D0C961,minor,0
nx_314_313212,3_14_3_1_3_2_1_2,nx,1,340,3,0.009919935,6.85039e-4,0.059629539,2021.03751,0.305976391,2021.2,0.162489786,33.557434,114.7349945,eastern asia,anseriformes-wild,1,0.998460749,NA,NA,NA,NA,NA,NA,#cc6693,minor,0
nx_31319212,3_1_3_1_9_2_1_2,nx,1,372,7,0.010507601,4.34136e-4,0.141745825,2021.697557,0.110859451,2022.060274,0.362717365,34.77041968,130.359638,eastern asia,environment,1,0.869792245,NA,NA,NA,NA,NA,NA,#CBC968,minor,0
nx_323132112,3_2_3_1_3_2_1_12,nx,1,377,2,0.010730296,5.79802e-4,0.11006471,2021.88996,0.051807161,2022.024658,0.134697723,31.09942457,130.2073654,eastern asia,environment,1,0.999379268,NA,NA,NA,NA,NA,NA,#D6CA57,minor,0
nx_32313219,3_2_3_1_3_2_1_9,nx,2,379,2,0.011173242,7.25369e-4,0.118262729,2021.316039,0.224778569,2021.915068,0.599029296,27.02818251,109.3892376,eastern asia,galliformes-domestic,0.99725925,0.71035256,1593.296,1314.786,182142.1,177868.7,NA,NA,#9acc99,minor,0.381
nx_17_16152110,17_1_6_1_5_2_1_10,nx,8,382,8,0.014907799,0.002400409,0.147531664,2021.521514,0.165174522,2021.873973,0.352458584,16.0074837,104.633333,south-eastern asia,anseriformes-wild,0.996222642,0.988556827,3879.472,2075.182,105710.1,118125.1,NA,NA,#333fcc,minor,0.167
np_72529312,7_2_5_2_9_3_1_2,np,4,156,4,0.006152824,0.0017394,0.040739474,2018.444273,0.150010276,2019.158904,0.714630982,15.85431902,18.76095503,western africa,galliformes-domestic,0.996889235,0.989001222,1652.12,1754.21,269206.1,391476.1,NA,NA,#cb99cc,minor,0.101
np_72525312,7_2_5_2_5_3_1_2,np,1,155,5,0.002358586,2.0586e-4,0.017743163,2016.908264,0.188641428,2020.248634,3.340369702,48.42858796,71.81340398,central asia,anseriformes-domestic,0.657410621,0.502256161,NA,NA,NA,NA,NA,NA,#E1BC21,minor,0
np_14_211_2317_115,14_2_11_2_3_17_1_15,np,1,172,35,0.002319235,1.64947e-4,0.021420324,2016.006305,0.211314747,2019.493151,3.486845973,43.18640018,9.737168407,western europe,anseriformes-wild,0.993929712,0.988178914,NA,NA,NA,NA,NA,NA,#66cc67,minor,0
np_22_2313212,22_2_3_1_3_2_1_2,np,2,189,2,0.003369874,5.93271e-4,0.02466026,2021.049245,0.082252124,2022.049315,1.000070489,24.91362556,27.81342292,northern africa,anseriformes-wild,0.999888901,0.967225864,295.1509,293.1425,19756.16,19621.73,NA,NA,#cc3392,minor,0.15
