"continent","start_point","random","end_point","diversity"
"Africa",2021.8,87,2022.8,1.96965984577962
"Europe",2021.8,87,2022.8,3.30549148631353
"North America",2021.8,87,2022.8,6.43411925927438
"Asia",2021.9,87,2022.9,7.29367539206046
"Africa",2021.9,87,2022.9,1.97482790487548
"Europe",2021.9,87,2022.9,3.34584921315993
"North America",2021.9,87,2022.9,6.7851031870842
"Asia",2022,87,2023,6.64231933389636
"Africa",2022,87,2023,2.18891708815217
"Europe",2022,87,2023,3.06114225624556
"North America",2022,87,2023,7.09863470197676
"Asia",2022.1,87,2023.1,6.5573585022013
"Africa",2022.1,87,2023.1,3.28332625179094
"Europe",2022.1,87,2023.1,2.44525388777837
"North America",2022.1,87,2023.1,7.11768351284279
"Asia",2022.2,87,2023.2,6.41197287153918
"Africa",2022.2,87,2023.2,3.50430491691107
"Europe",2022.2,87,2023.2,2.10435303940134
"North America",2022.2,87,2023.2,7.55524048360805
"Asia",2022.3,87,2023.3,6.66370196381298
"Africa",2022.3,87,2023.3,4.06184521129471
"Europe",2022.3,87,2023.3,2.26108720219998
"North America",2022.3,87,2023.3,8.49337150039924
"Asia",2022.4,87,2023.4,6.66370196381298
"Africa",2022.4,87,2023.4,4.08952288548172
"Europe",2022.4,87,2023.4,2.27175287587837
"North America",2022.4,87,2023.4,8.88238993872709
"Asia",2022.5,87,2023.5,6.66370196381298
"Africa",2022.5,87,2023.5,4.13240297377621
"Europe",2022.5,87,2023.5,2.20077646134399
"North America",2022.5,87,2023.5,8.84722856100453
"Asia",2022.6,87,2023.6,5.70488867929545
"Africa",2022.6,87,2023.6,4.14685376556637
"Europe",2022.6,87,2023.6,2.20090628120218
"North America",2022.6,87,2023.6,9.03982940882129
"Asia",2022.7,87,2023.7,5.69414015692027
"Africa",2022.7,87,2023.7,4.14685376556637
"Europe",2022.7,87,2023.7,2.25009581765439
"North America",2022.7,87,2023.7,7.65186301846053
"Asia",2022.8,87,2023.8,4.79287432356311
"Africa",2022.8,87,2023.8,3.60382549589819
"Europe",2022.8,87,2023.8,2.33215333022119
"North America",2022.8,87,2023.8,8.61704158624843
"Asia",2022.9,87,2023.9,5.98794060231775
"Africa",2022.9,87,2023.9,2.80221170254463
"Europe",2022.9,87,2023.9,2.97014769018023
"North America",2022.9,87,2023.9,6.66999969918993
"Asia",2023,87,2024,5.06152548499849
"Africa",2023,87,2024,2.77897749033688
"Europe",2023,87,2024,3.2982467922211
"North America",2023,87,2024,5.21521293858393
"Asia",2023.1,87,2024.1,5.63963941739361
"Africa",2023.1,87,2024.1,2.79598332180171
"Europe",2023.1,87,2024.1,4.12852896864584
"North America",2023.1,87,2024.1,5.59279395046745
"Asia",2023.2,87,2024.2,3.78732621828748
"Africa",2023.2,87,2024.2,1.5691925832142
"Europe",2023.2,87,2024.2,4.9512894685535
"North America",2023.2,87,2024.2,4.35492611302451
"Asia",2023.3,87,2024.3,3.22540934214625
"Africa",2023.3,87,2024.3,1
"Europe",2023.3,87,2024.3,5.25650273664136
"North America",2023.3,87,2024.3,3.98710661628586
"Asia",2023.4,87,2024.4,3.22540934214625
"Africa",2023.4,87,2024.4,1
"Europe",2023.4,87,2024.4,5.61222594551114
"North America",2023.4,87,2024.4,3.64259848932169
"Asia",2023.5,87,2024.5,3.22540934214625
"Africa",2023.5,87,2024.5,1
"Europe",2023.5,87,2024.5,6.70324508707492
"North America",2023.5,87,2024.5,3.64259848932169
"Asia",2020,88,2021,4.26822893482996
"Africa",2020,88,2021,1.75476535060332
"Europe",2020,88,2021,1.69832675151261
"North America",2020,88,2021,NA
"Asia",2020.1,88,2021.1,3.6537944429467
"Africa",2020.1,88,2021.1,2.36308337479987
"Europe",2020.1,88,2021.1,2.23596424324933
"North America",2020.1,88,2021.1,NA
"Asia",2020.2,88,2021.2,3.85307844098215
"Africa",2020.2,88,2021.2,2.3084243035018
"Europe",2020.2,88,2021.2,1.96071653062491
"North America",2020.2,88,2021.2,NA
"Asia",2020.3,88,2021.3,3.85307844098216
"Africa",2020.3,88,2021.3,1.90311411625558
"Europe",2020.3,88,2021.3,1.74056581318398
"North America",2020.3,88,2021.3,NA
"Asia",2020.4,88,2021.4,3.67671534664327
"Africa",2020.4,88,2021.4,1.64117316870686
"Europe",2020.4,88,2021.4,1.8610924203504
"North America",2020.4,88,2021.4,NA
"Asia",2020.5,88,2021.5,3.63557242588536
"Africa",2020.5,88,2021.5,1.60552633067449
"Europe",2020.5,88,2021.5,2.11015918787622
"North America",2020.5,88,2021.5,NA
"Asia",2020.6,88,2021.6,3.63557242588536
"Africa",2020.6,88,2021.6,2.09653359423059
"Europe",2020.6,88,2021.6,2.29714195782481
"North America",2020.6,88,2021.6,NA
"Asia",2020.7,88,2021.7,3.63557242588536
"Africa",2020.7,88,2021.7,2.10796368364371
"Europe",2020.7,88,2021.7,2.32251393920477
"North America",2020.7,88,2021.7,NA
"Asia",2020.8,88,2021.8,4.36068949032359
"Africa",2020.8,88,2021.8,2.02968059320947
"Europe",2020.8,88,2021.8,2.62771601135774
"North America",2020.8,88,2021.8,NA
"Asia",2020.9,88,2021.9,4.9894557951009
"Africa",2020.9,88,2021.9,2.03156961323313
"Europe",2020.9,88,2021.9,4.19094576844867
"North America",2020.9,88,2021.9,1
"Asia",2021,88,2022,4.27960179419134
"Africa",2021,88,2022,2.27793768261882
"Europe",2021,88,2022,4.29024439506554
"North America",2021,88,2022,1
"Asia",2021.1,88,2022.1,6.02305870603272
"Africa",2021.1,88,2022.1,2.00998075167169
"Europe",2021.1,88,2022.1,4.06176775362115
"North America",2021.1,88,2022.1,2.35649193197152
"Asia",2021.2,88,2022.2,6.98657396806255
"Africa",2021.2,88,2022.2,1.73906743731416
"Europe",2021.2,88,2022.2,3.92582327305105
"North America",2021.2,88,2022.2,3.18445014157398
"Asia",2021.3,88,2022.3,6.71651473029483
"Africa",2021.3,88,2022.3,1.9836806292124
"Europe",2021.3,88,2022.3,3.62179119769821
"North America",2021.3,88,2022.3,5.59023837255368
"Asia",2021.4,88,2022.4,6.80098694231157
"Africa",2021.4,88,2022.4,2.11640964240324
"Europe",2021.4,88,2022.4,3.51443354252587
"North America",2021.4,88,2022.4,5.96134831721487
"Asia",2021.5,88,2022.5,6.23687860037493
"Africa",2021.5,88,2022.5,2.23829221563439
"Europe",2021.5,88,2022.5,3.77353102655772
"North America",2021.5,88,2022.5,5.87808325091507
"Asia",2021.6,88,2022.6,6.06069810861003
"Africa",2021.6,88,2022.6,1.95244659869209
"Europe",2021.6,88,2022.6,3.56960918677328
"North America",2021.6,88,2022.6,5.8649431901569
"Asia",2021.7,88,2022.7,6.06069810861003
"Africa",2021.7,88,2022.7,1.89155055710898
"Europe",2021.7,88,2022.7,3.53089150447902
"North America",2021.7,88,2022.7,6.11564237082091
"Asia",2021.8,88,2022.8,6.19812825409297
"Africa",2021.8,88,2022.8,1.96965984577962
"Europe",2021.8,88,2022.8,3.41997426919167
"North America",2021.8,88,2022.8,6.35022028667292
"Asia",2021.9,88,2022.9,8.07280995511897
"Africa",2021.9,88,2022.9,1.97482790487548
"Europe",2021.9,88,2022.9,3.5230119412385
"North America",2021.9,88,2022.9,6.83300810925266
"Asia",2022,88,2023,8.4660386970658
"Africa",2022,88,2023,2.18891708815217
"Europe",2022,88,2023,2.76887212997817
"North America",2022,88,2023,6.83936274726742
"Asia",2022.1,88,2023.1,9.7726844821324
"Africa",2022.1,88,2023.1,3.28332625179094
"Europe",2022.1,88,2023.1,2.21323984227402
"North America",2022.1,88,2023.1,6.78501484368604
"Asia",2022.2,88,2023.2,8.9748896990251
"Africa",2022.2,88,2023.2,3.50430491691107
"Europe",2022.2,88,2023.2,2.33711601506855
"North America",2022.2,88,2023.2,7.01528182971085
"Asia",2022.3,88,2023.3,8.19181832285881
"Africa",2022.3,88,2023.3,4.06184521129471
"Europe",2022.3,88,2023.3,2.29619276670453
"North America",2022.3,88,2023.3,7.42354479618116
"Asia",2022.4,88,2023.4,8.19181832285882
"Africa",2022.4,88,2023.4,4.08952288548172
"Europe",2022.4,88,2023.4,2.49670649035573
"North America",2022.4,88,2023.4,6.90405558097288
"Asia",2022.5,88,2023.5,7.92629249928865
"Africa",2022.5,88,2023.5,4.13240297377621
"Europe",2022.5,88,2023.5,2.54735581480086
"North America",2022.5,88,2023.5,6.8449710320751
"Asia",2022.6,88,2023.6,7.68108173466545
"Africa",2022.6,88,2023.6,4.14685376556637
"Europe",2022.6,88,2023.6,2.67973125870783
"North America",2022.6,88,2023.6,6.86485132004582
"Asia",2022.7,88,2023.7,7.50938609374817
"Africa",2022.7,88,2023.7,4.14685376556637
"Europe",2022.7,88,2023.7,2.69572295106122
"North America",2022.7,88,2023.7,6.41016204671464
"Asia",2022.8,88,2023.8,7.26807532952994
"Africa",2022.8,88,2023.8,3.60382549589819
"Europe",2022.8,88,2023.8,2.55647511627742
"North America",2022.8,88,2023.8,8.38385456782607
"Asia",2022.9,88,2023.9,6.25753005169251
"Africa",2022.9,88,2023.9,2.80221170254463
"Europe",2022.9,88,2023.9,2.40412069608604
"North America",2022.9,88,2023.9,8.07547993636963
"Asia",2023,88,2024,4.67644719524473
"Africa",2023,88,2024,2.77897749033688
"Europe",2023,88,2024,2.77245602263047
"North America",2023,88,2024,8.27113306954938
"Asia",2023.1,88,2024.1,2.98741549255833
"Africa",2023.1,88,2024.1,2.79598332180171
"Europe",2023.1,88,2024.1,3.6502998346779
"North America",2023.1,88,2024.1,7.97925261817574
"Asia",2023.2,88,2024.2,2.6540999018053
"Africa",2023.2,88,2024.2,1.5691925832142
"Europe",2023.2,88,2024.2,4.12316673770402
"North America",2023.2,88,2024.2,7.79126711294988
"Asia",2023.3,88,2024.3,2.6540999018053
"Africa",2023.3,88,2024.3,1
"Europe",2023.3,88,2024.3,4.27619965087615
"North America",2023.3,88,2024.3,5.63261271883716
"Asia",2023.4,88,2024.4,2.6540999018053
"Africa",2023.4,88,2024.4,1
"Europe",2023.4,88,2024.4,5.2021025142186
"North America",2023.4,88,2024.4,5.18545298363396
"Asia",2023.5,88,2024.5,2.51138066928289
"Africa",2023.5,88,2024.5,1
"Europe",2023.5,88,2024.5,6.44671202273158
"North America",2023.5,88,2024.5,4.75415650834761
"Asia",2020,89,2021,4.02634354079302
"Africa",2020,89,2021,1.75476535060332
"Europe",2020,89,2021,1.8289608450751
"North America",2020,89,2021,NA
"Asia",2020.1,89,2021.1,4.2959749449535
"Africa",2020.1,89,2021.1,2.36308337479987
"Europe",2020.1,89,2021.1,2.24006438750391
"North America",2020.1,89,2021.1,NA
"Asia",2020.2,89,2021.2,4.28331437506037
"Africa",2020.2,89,2021.2,2.3084243035018
"Europe",2020.2,89,2021.2,2.37641663085695
"North America",2020.2,89,2021.2,NA
"Asia",2020.3,89,2021.3,4.25938726501062
"Africa",2020.3,89,2021.3,1.90311411625558
"Europe",2020.3,89,2021.3,1.99063960308699
"North America",2020.3,89,2021.3,NA
"Asia",2020.4,89,2021.4,4.40581555984263
"Africa",2020.4,89,2021.4,1.64117316870686
"Europe",2020.4,89,2021.4,2.10607514239966
"North America",2020.4,89,2021.4,NA
"Asia",2020.5,89,2021.5,4.34678544842694
"Africa",2020.5,89,2021.5,1.60552633067449
"Europe",2020.5,89,2021.5,1.95848155645427
"North America",2020.5,89,2021.5,NA
"Asia",2020.6,89,2021.6,4.60147132668986
"Africa",2020.6,89,2021.6,2.09653359423059
"Europe",2020.6,89,2021.6,2.03947547845618
"North America",2020.6,89,2021.6,NA
"Asia",2020.7,89,2021.7,4.60147132668986
"Africa",2020.7,89,2021.7,2.10796368364371
"Europe",2020.7,89,2021.7,2.15068090156739
"North America",2020.7,89,2021.7,NA
"Asia",2020.8,89,2021.8,5.15802816246799
"Africa",2020.8,89,2021.8,2.02968059320947
"Europe",2020.8,89,2021.8,2.35968757963961
"North America",2020.8,89,2021.8,NA
"Asia",2020.9,89,2021.9,6.95651953826062
"Africa",2020.9,89,2021.9,2.03156961323313
"Europe",2020.9,89,2021.9,3.6637201953999
"North America",2020.9,89,2021.9,NA
"Asia",2021,89,2022,6.69595320414088
"Africa",2021,89,2022,2.27793768261882
"Europe",2021,89,2022,3.42909232917783
"North America",2021,89,2022,1
"Asia",2021.1,89,2022.1,7.48221379447348
"Africa",2021.1,89,2022.1,2.00998075167169
"Europe",2021.1,89,2022.1,3.39429506934171
"North America",2021.1,89,2022.1,1
"Asia",2021.2,89,2022.2,8.13890166260591
"Africa",2021.2,89,2022.2,1.73906743731415
"Europe",2021.2,89,2022.2,3.51626720252285
"North America",2021.2,89,2022.2,3.07080683149464
"Asia",2021.3,89,2022.3,8.19376291299213
"Africa",2021.3,89,2022.3,1.9836806292124
"Europe",2021.3,89,2022.3,3.10382557179659
"North America",2021.3,89,2022.3,5.6046054794974
"Asia",2021.4,89,2022.4,7.7229440950136
"Africa",2021.4,89,2022.4,2.11640964240324
"Europe",2021.4,89,2022.4,2.81894297335819
"North America",2021.4,89,2022.4,6.05122327434704
"Asia",2021.5,89,2022.5,8.04522085448528
"Africa",2021.5,89,2022.5,2.23829221563439
"Europe",2021.5,89,2022.5,3.00263104748167
"North America",2021.5,89,2022.5,6.09519665268097
"Asia",2021.6,89,2022.6,7.95337659479568
"Africa",2021.6,89,2022.6,1.95244659869209
"Europe",2021.6,89,2022.6,3.09841853053362
"North America",2021.6,89,2022.6,6.09832068893144
"Asia",2021.7,89,2022.7,7.9533765947957
"Africa",2021.7,89,2022.7,1.89155055710899
"Europe",2021.7,89,2022.7,3.14195343027151
"North America",2021.7,89,2022.7,6.17568386787698
"Asia",2021.8,89,2022.8,8.20526710177182
"Africa",2021.8,89,2022.8,1.96965984577962
"Europe",2021.8,89,2022.8,3.1730954495191
"North America",2021.8,89,2022.8,6.57859100427001
"Asia",2021.9,89,2022.9,11.1222817611252
"Africa",2021.9,89,2022.9,1.97482790487548
"Europe",2021.9,89,2022.9,3.14313094161083
"North America",2021.9,89,2022.9,7.03609751457527
"Asia",2022,89,2023,9.72838598419564
"Africa",2022,89,2023,2.18891708815217
"Europe",2022,89,2023,2.578768698943
"North America",2022,89,2023,7.11376014845184
"Asia",2022.1,89,2023.1,9.28373149319753
"Africa",2022.1,89,2023.1,3.28332625179094
"Europe",2022.1,89,2023.1,2.14539523178345
"North America",2022.1,89,2023.1,7.3191190797807
"Asia",2022.2,89,2023.2,8.16729051362277
"Africa",2022.2,89,2023.2,3.50430491691107
"Europe",2022.2,89,2023.2,2.16782599226749
"North America",2022.2,89,2023.2,7.6077216556026
"Asia",2022.3,89,2023.3,7.46863059100383
"Africa",2022.3,89,2023.3,4.06184521129471
"Europe",2022.3,89,2023.3,2.11223861259328
"North America",2022.3,89,2023.3,7.85584619714258
"Asia",2022.4,89,2023.4,7.46863059100383
"Africa",2022.4,89,2023.4,4.08952288548172
"Europe",2022.4,89,2023.4,2.24893543879877
"North America",2022.4,89,2023.4,7.06035268138705
"Asia",2022.5,89,2023.5,6.95853174440229
"Africa",2022.5,89,2023.5,4.13240297377621
"Europe",2022.5,89,2023.5,2.37800162509343
"North America",2022.5,89,2023.5,6.85610849243093
"Asia",2022.6,89,2023.6,6.31162440016684
"Africa",2022.6,89,2023.6,4.14685376556637
"Europe",2022.6,89,2023.6,2.61021816699364
"North America",2022.6,89,2023.6,6.51053151923096
"Asia",2022.7,89,2023.7,7.11334655650744
"Africa",2022.7,89,2023.7,4.14685376556637
"Europe",2022.7,89,2023.7,2.90083673461551
"North America",2022.7,89,2023.7,5.54970269946116
"Asia",2022.8,89,2023.8,6.9651984158344
"Africa",2022.8,89,2023.8,3.60382549589819
"Europe",2022.8,89,2023.8,3.09633905835907
"North America",2022.8,89,2023.8,7.43153658446995
"Asia",2022.9,89,2023.9,6.51264395337215
"Africa",2022.9,89,2023.9,2.80221170254463
"Europe",2022.9,89,2023.9,3.33350003182611
"North America",2022.9,89,2023.9,6.72587037334487
"Asia",2023,89,2024,5.18576219053722
"Africa",2023,89,2024,2.77897749033687
"Europe",2023,89,2024,4.0374895409724
"North America",2023,89,2024,6.55532434922024
"Asia",2023.1,89,2024.1,5.32030590041841
"Africa",2023.1,89,2024.1,2.79598332180171
"Europe",2023.1,89,2024.1,4.70888753779104
"North America",2023.1,89,2024.1,6.08075382965413
"Asia",2023.2,89,2024.2,4.28287586200946
"Africa",2023.2,89,2024.2,1.5691925832142
"Europe",2023.2,89,2024.2,5.89313363068355
"North America",2023.2,89,2024.2,5.79415346705182
"Asia",2023.3,89,2024.3,3.85179402240326
"Africa",2023.3,89,2024.3,1
"Europe",2023.3,89,2024.3,6.24646205873997
"North America",2023.3,89,2024.3,5.62107905984942
"Asia",2023.4,89,2024.4,3.85179402240326
"Africa",2023.4,89,2024.4,1
"Europe",2023.4,89,2024.4,7.39954571267708
"North America",2023.4,89,2024.4,5.28211224611594
"Asia",2023.5,89,2024.5,3.4695215263555
"Africa",2023.5,89,2024.5,1
"Europe",2023.5,89,2024.5,8.52440407241062
"North America",2023.5,89,2024.5,5.28211224611594
"Asia",2020,90,2021,3.84557190206235
"Africa",2020,90,2021,1.75476535060332
"Europe",2020,90,2021,3.04037851402763
"North America",2020,90,2021,NA
"Asia",2020.1,90,2021.1,3.7343134560438
"Africa",2020.1,90,2021.1,2.36308337479987
"Europe",2020.1,90,2021.1,2.80926804897207
"North America",2020.1,90,2021.1,NA
"Asia",2020.2,90,2021.2,4.12117716396083
"Africa",2020.2,90,2021.2,2.3084243035018
"Europe",2020.2,90,2021.2,2.65191339287647
"North America",2020.2,90,2021.2,NA
"Asia",2020.3,90,2021.3,4.12117716396083
"Africa",2020.3,90,2021.3,1.90311411625558
"Europe",2020.3,90,2021.3,2.53424447233539
"North America",2020.3,90,2021.3,NA
"Asia",2020.4,90,2021.4,4.22464594193266
"Africa",2020.4,90,2021.4,1.64117316870686
"Europe",2020.4,90,2021.4,2.44534099624545
"North America",2020.4,90,2021.4,NA
"Asia",2020.5,90,2021.5,4.22464594193266
"Africa",2020.5,90,2021.5,1.60552633067449
"Europe",2020.5,90,2021.5,2.41738382964806
"North America",2020.5,90,2021.5,NA
"Asia",2020.6,90,2021.6,4.26996795593088
"Africa",2020.6,90,2021.6,2.0965335942306
"Europe",2020.6,90,2021.6,2.60752005554422
"North America",2020.6,90,2021.6,NA
"Asia",2020.7,90,2021.7,4.26996795593088
"Africa",2020.7,90,2021.7,2.10796368364371
"Europe",2020.7,90,2021.7,2.71255582076613
"North America",2020.7,90,2021.7,NA
"Asia",2020.8,90,2021.8,4.96386915850303
"Africa",2020.8,90,2021.8,2.02968059320947
"Europe",2020.8,90,2021.8,2.84022754840199
"North America",2020.8,90,2021.8,NA
"Asia",2020.9,90,2021.9,7.33650769548754
"Africa",2020.9,90,2021.9,2.03156961323313
"Europe",2020.9,90,2021.9,4.01732932622798
"North America",2020.9,90,2021.9,NA
"Asia",2021,90,2022,5.91119598722647
"Africa",2021,90,2022,2.27793768261882
"Europe",2021,90,2022,3.69743103897061
"North America",2021,90,2022,1
"Asia",2021.1,90,2022.1,8.26612002144114
"Africa",2021.1,90,2022.1,2.00998075167169
"Europe",2021.1,90,2022.1,3.41103463272477
"North America",2021.1,90,2022.1,1.33220569124945
"Asia",2021.2,90,2022.2,7.83847551634749
"Africa",2021.2,90,2022.2,1.73906743731415
"Europe",2021.2,90,2022.2,3.4769657829779
"North America",2021.2,90,2022.2,3.63115531867053
"Asia",2021.3,90,2022.3,8.57083885575982
"Africa",2021.3,90,2022.3,1.9836806292124
"Europe",2021.3,90,2022.3,3.56829727492905
"North America",2021.3,90,2022.3,5.2253945559304
"Asia",2021.4,90,2022.4,8.28385244188649
"Africa",2021.4,90,2022.4,2.11640964240324
"Europe",2021.4,90,2022.4,3.47815599531545
"North America",2021.4,90,2022.4,5.46627483902814
"Asia",2021.5,90,2022.5,8.28385244188648
"Africa",2021.5,90,2022.5,2.23829221563439
"Europe",2021.5,90,2022.5,3.48427268443437
"North America",2021.5,90,2022.5,5.51042438132825
"Asia",2021.6,90,2022.6,8.23418358378002
"Africa",2021.6,90,2022.6,1.95244659869209
"Europe",2021.6,90,2022.6,3.44031298333782
"North America",2021.6,90,2022.6,5.53622652688201
"Asia",2021.7,90,2022.7,8.23418358378002
"Africa",2021.7,90,2022.7,1.89155055710898
"Europe",2021.7,90,2022.7,3.47837246532132
"North America",2021.7,90,2022.7,5.78659012044984
"Asia",2021.8,90,2022.8,7.26176768986577
"Africa",2021.8,90,2022.8,1.96965984577962
"Europe",2021.8,90,2022.8,3.49056266312486
"North America",2021.8,90,2022.8,6.26909484987088
"Asia",2021.9,90,2022.9,7.86109424818556
"Africa",2021.9,90,2022.9,1.97482790487548
"Europe",2021.9,90,2022.9,3.83382801752703
"North America",2021.9,90,2022.9,6.84760055517091
"Asia",2022,90,2023,6.47888117365935
"Africa",2022,90,2023,2.18891708815217
"Europe",2022,90,2023,3.77176479398564
"North America",2022,90,2023,6.87793043838131
"Asia",2022.1,90,2023.1,6.30131681802517
"Africa",2022.1,90,2023.1,3.28332625179094
"Europe",2022.1,90,2023.1,3.28224192959364
"North America",2022.1,90,2023.1,6.99614451919725
"Asia",2022.2,90,2023.2,5.6947640226919
"Africa",2022.2,90,2023.2,3.50430491691107
"Europe",2022.2,90,2023.2,3.00546018111036
"North America",2022.2,90,2023.2,7.01129047165367
"Asia",2022.3,90,2023.3,5.4496465680925
"Africa",2022.3,90,2023.3,4.06184521129471
"Europe",2022.3,90,2023.3,2.76651376280395
"North America",2022.3,90,2023.3,7.27062588455669
"Asia",2022.4,90,2023.4,5.4496465680925
"Africa",2022.4,90,2023.4,4.08952288548172
"Europe",2022.4,90,2023.4,2.93203663474768
"North America",2022.4,90,2023.4,6.63573797498896
"Asia",2022.5,90,2023.5,5.41950929102441
"Africa",2022.5,90,2023.5,4.13240297377621
"Europe",2022.5,90,2023.5,2.81667071326652
"North America",2022.5,90,2023.5,6.34156447007941
"Asia",2022.6,90,2023.6,4.78864404996341
"Africa",2022.6,90,2023.6,4.14685376556637
"Europe",2022.6,90,2023.6,2.97833438409523
"North America",2022.6,90,2023.6,6.34580799993027
"Asia",2022.7,90,2023.7,4.93642370209234
"Africa",2022.7,90,2023.7,4.14685376556637
"Europe",2022.7,90,2023.7,2.951951481958
"North America",2022.7,90,2023.7,6.28469892426427
"Asia",2022.8,90,2023.8,4.93642370209234
"Africa",2022.8,90,2023.8,3.60382549589819
"Europe",2022.8,90,2023.8,2.80219551933697
"North America",2022.8,90,2023.8,8.11197251482428
"Asia",2022.9,90,2023.9,4.40126580450478
"Africa",2022.9,90,2023.9,2.80221170254463
"Europe",2022.9,90,2023.9,3.02253566014894
"North America",2022.9,90,2023.9,7.53215102423096
"Asia",2023,90,2024,2.81515306103893
"Africa",2023,90,2024,2.77897749033688
"Europe",2023,90,2024,3.24003112607943
"North America",2023,90,2024,7.18950180582191
"Asia",2023.1,90,2024.1,2.19613992099354
"Africa",2023.1,90,2024.1,2.79598332180171
"Europe",2023.1,90,2024.1,4.34587805837353
"North America",2023.1,90,2024.1,7.00927950780486
"Asia",2023.2,90,2024.2,2.18175757606443
"Africa",2023.2,90,2024.2,1.5691925832142
"Europe",2023.2,90,2024.2,4.88667925246475
"North America",2023.2,90,2024.2,5.2300703226698
"Asia",2023.3,90,2024.3,2.07630124129003
"Africa",2023.3,90,2024.3,1
"Europe",2023.3,90,2024.3,5.20241037948661
"North America",2023.3,90,2024.3,4.91885103240393
"Asia",2023.4,90,2024.4,2.07630124129002
"Africa",2023.4,90,2024.4,1
"Europe",2023.4,90,2024.4,5.7686613769575
"North America",2023.4,90,2024.4,4.81339260535202
"Asia",2023.5,90,2024.5,1.93591268604133
"Africa",2023.5,90,2024.5,1
"Europe",2023.5,90,2024.5,6.60366947075099
"North America",2023.5,90,2024.5,4.6717167901206
"Asia",2020,91,2021,4.03156609212442
"Africa",2020,91,2021,1.75476535060332
"Europe",2020,91,2021,1.76548178266841
"North America",2020,91,2021,NA
"Asia",2020.1,91,2021.1,4.11229263709151
"Africa",2020.1,91,2021.1,2.36308337479987
"Europe",2020.1,91,2021.1,2.07925874999564
"North America",2020.1,91,2021.1,NA
"Asia",2020.2,91,2021.2,4.12750722974954
"Africa",2020.2,91,2021.2,2.3084243035018
"Europe",2020.2,91,2021.2,2.00310258893827
"North America",2020.2,91,2021.2,NA
"Asia",2020.3,91,2021.3,4.12750722974954
"Africa",2020.3,91,2021.3,1.90311411625558
"Europe",2020.3,91,2021.3,1.80824068678446
"North America",2020.3,91,2021.3,NA
"Asia",2020.4,91,2021.4,4.06054404683759
"Africa",2020.4,91,2021.4,1.64117316870686
"Europe",2020.4,91,2021.4,1.69097284524111
"North America",2020.4,91,2021.4,NA
"Asia",2020.5,91,2021.5,4.02736502793161
"Africa",2020.5,91,2021.5,1.60552633067449
"Europe",2020.5,91,2021.5,1.67165898499328
"North America",2020.5,91,2021.5,NA
"Asia",2020.6,91,2021.6,4.3194227283642
"Africa",2020.6,91,2021.6,2.09653359423059
"Europe",2020.6,91,2021.6,1.72523396596911
"North America",2020.6,91,2021.6,NA
"Asia",2020.7,91,2021.7,4.3194227283642
"Africa",2020.7,91,2021.7,2.10796368364371
"Europe",2020.7,91,2021.7,1.75646507942623
"North America",2020.7,91,2021.7,NA
"Asia",2020.8,91,2021.8,5.25537131242384
"Africa",2020.8,91,2021.8,2.02968059320947
"Europe",2020.8,91,2021.8,1.94046594521487
"North America",2020.8,91,2021.8,NA
"Asia",2020.9,91,2021.9,7.08230083129027
"Africa",2020.9,91,2021.9,2.03156961323313
"Europe",2020.9,91,2021.9,3.23791866710416
"North America",2020.9,91,2021.9,NA
"Asia",2021,91,2022,7.09254484244482
"Africa",2021,91,2022,2.27793768261882
"Europe",2021,91,2022,3.33513284494387
"North America",2021,91,2022,1
"Asia",2021.1,91,2022.1,9.40838217427562
"Africa",2021.1,91,2022.1,2.00998075167169
"Europe",2021.1,91,2022.1,3.40157343029924
"North America",2021.1,91,2022.1,1.62432783677561
"Asia",2021.2,91,2022.2,8.42987199748456
"Africa",2021.2,91,2022.2,1.73906743731415
"Europe",2021.2,91,2022.2,3.53106961753112
"North America",2021.2,91,2022.2,2.98977589979479
"Asia",2021.3,91,2022.3,8.12931062099895
"Africa",2021.3,91,2022.3,1.9836806292124
"Europe",2021.3,91,2022.3,3.21270774103206
"North America",2021.3,91,2022.3,5.3037950813737
"Asia",2021.4,91,2022.4,7.94175935340192
"Africa",2021.4,91,2022.4,2.11640964240324
"Europe",2021.4,91,2022.4,2.93434624794763
"North America",2021.4,91,2022.4,5.9244319894467
"Asia",2021.5,91,2022.5,7.69289164822014
"Africa",2021.5,91,2022.5,2.23829221563439
"Europe",2021.5,91,2022.5,2.96306270424066
"North America",2021.5,91,2022.5,5.92528465603182
"Asia",2021.6,91,2022.6,7.8239135613117
"Africa",2021.6,91,2022.6,1.95244659869209
"Europe",2021.6,91,2022.6,2.97470733024746
"North America",2021.6,91,2022.6,5.92281980894375
"Asia",2021.7,91,2022.7,7.8239135613117
"Africa",2021.7,91,2022.7,1.89155055710898
"Europe",2021.7,91,2022.7,3.00936869649012
"North America",2021.7,91,2022.7,6.29476732317431
"Asia",2021.8,91,2022.8,7.8502671809356
"Africa",2021.8,91,2022.8,1.96965984577962
"Europe",2021.8,91,2022.8,2.96450460982472
"North America",2021.8,91,2022.8,6.70003629608985
"Asia",2021.9,91,2022.9,10.9762255789163
"Africa",2021.9,91,2022.9,1.97482790487548
"Europe",2021.9,91,2022.9,3.06812862016665
"North America",2021.9,91,2022.9,7.48828757040869
"Asia",2022,91,2023,9.17533729255227
"Africa",2022,91,2023,2.18891708815217
"Europe",2022,91,2023,2.70638785727377
"North America",2022,91,2023,7.57333311984098
"Asia",2022.1,91,2023.1,7.76773812827642
